token,label,label_gpt
M,O,O
;,O,O
n,O,O
=,O,O
8,O,O
),O,O
was,O,O
injected,O,O
intrathecally,O,O
(,O,O
IT,O,O
),O,O
0,O,O
.,O,O
5,O,O
h,O,O
after,O,O
reflow,O,O
",",O,O
and,O,O
30,O,O
mug,O,O
of,O,O
morphine,O,B
(,O,O
group,O,O
SM,O,O
;,O,O
n,O,O
=,O,O
8,O,O
),O,O
or,O,O
10,O,O
muL,O,O
of,O,O
saline,O,O
(,O,O
group,O,O
SC,O,O
;,O,O
n,O,O
=,O,O
8,O,O
),O,O
was,O,O
injected,O,O
IT,O,O
0,O,O
.,O,O
5,O,O
h,O,O
after,O,O
sham,O,O
operation,O,O
.,O,O
Microdialysis,O,O
samples,O,O
were,O,O
collected,O,O
preischemia,O,O
",",O,O
before,O,O
IT,O,O
injection,O,O
",",O,O
and,O,O
at,O,O
2,O,O
",",O,O
4,O,O
",",O,O
8,O,O
",",O,O
24,O,O
",",O,O
and,O,O
48,O,O
h,O,O
of,O,O
reperfusion,O,O
(,O,O
after,O,O
IT,O,O
injection,O,O
),O,O
.,O,O
Second,O,O
",",O,O
we,O,O
investigated,O,O
the,O,O
effect,O,O
of,O,O
IT,O,O
MK,O,O
-,O,O
801,O,O
(,O,O
30,O,O
mug,O,O
),O,O
on,O,O
the,O,O
histopathologic,O,O
changes,O,O
in,O,O
the,O,O
spinal,O,O
cord,O,O
after,O,O
morphine,O,O
-,O,O
induced,O,O
spastic,B,O
paraparesis,I,O
.,O,O
After,O,O
IT,O,O
morphine,O,B
",",O,O
the,O,O
cerebrospinal,O,O
fluid,O,O
(,O,O
CSF,O,O
),O,O
glutamate,O,B
concentration,O,O
was,O,O
increased,O,O
in,O,O
group,O,O
M,O,O
relative,O,O
to,O,O
both,O,O
baseline,O,O
and,O,O
group,O,O
C,O,O
(,O,O
P,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
This,O,O
increase,O,O
persisted,O,O
for,O,O
8,O,O
hrs,O,O
.,O,O
IT,O,O
MK,O,O
-,O,O
801,O,O
significantly,O,O
reduced,O,O
the,O,O
number,O,O
of,O,O
dark,O,O
-,O,O
stained,O,O
alpha,O,O
-,O,O
motoneurons,O,O
after,O,O
morphine,O,B
-,O,O
induced,O,O
spastic,B,B
paraparesis,I,I
compared,O,O
with,O,O
the,O,O
saline,O,O
group,O,O
.,O,O
These,O,O
data,O,O
indicate,O,O
that,O,O
IT,O,O
morphine,O,O
induces,O,O
spastic,B,B
paraparesis,I,I
with,O,O
a,O,O
concomitant,O,O
increase,O,O
in,O,O
CSF,O,O
glutamate,O,B
",",O,O
which,O,O
is,O,O
involved,O,O
in,O,O
NMDA,O,B
receptor,O,I
activation,O,I
.,O,O
We,O,O
suggest,O,O
that,O,O
opioids,O,O
may,O,O
be,O,O
neurotoxic,B,O
in,O,O
the,O,O
setting,O,O
of,O,O
spinal,B,B
cord,I,I
ischemia,I,I
via,O,O
NMDA,O,B
receptor,O,I
activation,O,I
.,O,O
Acute,O,O
low,B,O
back,I,O
pain,I,O
during,O,O
intravenous,O,O
administration,O,O
of,O,O
amiodarone,O,O
:,O,O
a,O,O
report,O,O
of,O,O
two,O,O
cases,O,O
.,O,O
Amiodarone,O,B
represents,O,O
an,O,O
effective,O,O
antiarrhythmic,O,O
drug,O,O
for,O,O
cardioversion,O,O
of,O,O
recent,O,O
-,O,O
onset,O,O
atrial,B,B
fibrillation,I,I
(,O,O
AF,B,B
),O,O
and,O,O
maintenance,O,O
of,O,O
sinus,O,O
rhythm,O,O
.,O,O
We,O,O
briefly,O,O
describe,O,O
two,O,O
patients,O,O
suffering,O,O
from,O,O
recent,O,O
-,O,O
onset,O,O
atrial,B,B
fibrillation,I,I
",",O,O
who,O,O
experienced,O,O
an,O,O
acute,O,O
devastating,O,O
low,B,O
back,I,O
pain,I,O
a,O,O
few,O,O
minutes,O,O
after,O,O
initiation,O,O
of,O,O
intravenous,O,O
amiodarone,O,B
loading,O,O
.,O,O
Notably,O,O
",",O,O
this,O,O
side,O,O
effect,O,O
has,O,O
not,O,O
been,O,O
ever,O,O
reported,O,O
in,O,O
the,O,O
medical,O,O
literature,O,O
.,O,O
Clinicians,O,O
should,O,O
be,O,O
aware,O,O
of,O,O
this,O,O
reaction,O,O
since,O,O
prompt,O,O
termination,O,O
of,O,O
parenteral,O,O
administration,O,O
leads,O,O
to,O,O
complete,O,O
resolution,O,O
.,O,O
Quantitative,O,O
drug,O,O
levels,O,O
in,O,O
stimulant,O,O
psychosis,B,B
:,O,O
relationship,O,O
to,O,O
symptom,O,O
severity,O,O
",",O,O
catecholamines,O,O
and,O,O
hyperkinesia,B,O
.,O,O
To,O,O
examine,O,O
the,O,O
relationship,O,O
between,O,O
quantitative,O,O
stimulant,O,O
drug,O,O
levels,O,O
",",O,O
catecholamines,O,O
",",O,O
and,O,O
psychotic,B,B
symptoms,I,I
",",O,O
nineteen,O,O
patients,O,O
in,O,O
a,O,O
psychiatric,B,O
emergency,O,O
service,O,O
with,O,O
a,O,O
diagnosis,O,O
of,O,O
amphetamine,O,B
-,O,I
or,O,O
cocaine,O,B
-,O,I
induced,O,I
psychosis,B,I
were,O,O
interviewed,O,O
",",O,O
and,O,O
plasma,O,O
and,O,O
urine,O,O
were,O,O
collected,O,O
for,O,O
quantitative,O,O
assays,O,O
of,O,O
stimulant,O,O
drug,O,O
and,O,O
catecholamine,O,O
metabolite,O,O
levels,O,O
.,O,O
Methamphetamine,O,B
or,O,O
amphetamine,O,B
levels,O,O
were,O,O
related,O,O
to,O,O
several,O,O
psychopathology,O,B
scores,O,O
and,O,O
the,O,O
global,O,B
hyperkinesia,B,I
rating,O,O
.,O,O
HVA,O,B
levels,O,O
were,O,O
related,O,O
to,O,O
global,O,B
hyperkinesia,B,I
but,O,O
not,O,O
to,O,O
psychopathology,O,B
ratings,O,O
.,O,O
Although,O,O
many,O,O
other,O,O
factors,O,O
such,O,O
as,O,O
sensitization,O,O
may,O,O
play,O,O
a,O,O
role,O,O
",",O,O
intensity,O,O
of,O,O
stimulant,O,B
-,O,I
induced,O,I
psychotic,B,B
symptoms,I,I
and,O,O
stereotypies,B,B
appears,O,O
to,O,O
be,O,O
at,O,O
least,O,O
in,O,O
part,O,O
dose,O,O
-,O,O
related,O,O
.,O,O
Pheochromocytoma,B,B
unmasked,O,O
by,O,O
amisulpride,O,O
and,O,O
tiapride,O,O
.,O,O
OBJECTIVE,O,O
:,O,O
To,O,O
describe,O,O
the,O,O
unmasking,O,O
of,O,O
pheochromocytoma,B,B
in,O,O
a,O,O
patient,O,O
treated,O,O
with,O,O
amisulpride,O,O
and,O,O
tiapride,O,O
.,O,O
CASE,O,O
SUMMARY,O,O
:,O,O
A,O,O
42,O,O
-,O,O
year,O,O
-,O,O
old,O,O
white,O,O
man,O,O
developed,O,O
acute,O,O
hypertension,B,B
with,O,O
severe,O,O
headache,B,B
and,O,O
vomiting,B,O
2,O,O
hours,O,O
after,O,O
the,O,O
first,O,O
doses,O,O
of,O,O
amisulpride,O,O
100,O,O
mg,O,O
and,O,O
tiapride,O,O
100,O,O
mg,O,O
.,O,O
Both,O,O
drugs,O,O
were,O,O
immediately,O,O
discontinued,O,O
",",O,O
and,O,O
the,O,O
patient,O,O
recovered,O,O
after,O,O
subsequent,O,O
nicardipine,O,O
and,O,O
verapamil,O,O
treatment,O,O
.,O,O
Abdominal,O,O
ultrasound,O,O
showed,O,O
an,O,O
adrenal,O,B
mass,O,I
",",O,O
and,O,O
postoperative,O,O
histologic,O,O
examination,O,O
confirmed,O,O
the,O,O
diagnosis,O,O
of,O,O
pheochromocytoma,B,B
.,O,O
DISCUSSION,O,O
:,O,O
Drug,O,O
-,O,O
induced,O,O
symptoms,O,O
of,O,O
pheochromocytoma,B,B
are,O,O
often,O,O
associated,O,O
with,O,O
the,O,O
use,O,O
of,O,O
substituted,O,O
benzamide,O,O
drugs,O,O
",",O,O
but,O,O
the,O,O
underlying,O,O
mechanism,O,O
is,O,O
unknown,O,O
.,O,O
In,O,O
our,O,O
case,O,O
",",O,O
use,O,O
of,O,O
the,O,O
Naranjo,O,O
probability,O,O
scale,O,O
indicated,O,O
a,O,O
possible,O,O
relationship,O,O
between,O,O
the,O,O
hypertensive,B,B
crisis,O,I
and,O,O
amisulpride,O,O
and,O,O
tiapride,O,O
therapy,O,O
.,O,O
CONCLUSIONS,O,O
:,O,O
As,O,O
of,O,O
March,O,O
24,O,O
",",O,O
2005,O,O
",",O,O
this,O,O
is,O,O
the,O,O
first,O,O
reported,O,O
case,O,O
of,O,O
amisulpride,O,O
-,O,O
and,O,O
tiapride,O,O
-,O,O
induced,O,O
hypertensive,B,B
crisis,O,I
in,O,O
a,O,O
patient,O,O
with,O,O
pheochromocytoma,B,B
.,O,O
Physicians,O,O
and,O,O
other,O,O
healthcare,O,O
professionals,O,O
should,O,O
be,O,O
aware,O,O
of,O,O
this,O,O
potential,O,O
adverse,O,O
effect,O,O
of,O,O
tiapride,O,B
and,O,O
amisulpride,O,B
.,O,O
Minor,O,O
neurological,B,O
dysfunction,I,O
",",O,O
cognitive,O,O
development,O,O
",",O,O
and,O,O
somatic,O,O
development,O,O
at,O,O
the,O,O
age,O,O
of,O,O
3,O,O
to,O,O
7,O,O
years,O,O
after,O,O
dexamethasone,O,O
treatment,O,O
in,O,O
very,O,O
-,O,O
low,O,O
birth,O,O
-,O,O
weight,O,O
infants,O,O
.,O,O
The,O,O
objective,O,O
of,O,O
this,O,O
study,O,O
was,O,O
to,O,O
assess,O,O
minor,O,O
neurological,B,B
dysfunction,I,I
",",O,O
cognitive,O,O
development,O,O
",",O,O
and,O,O
somatic,O,O
development,O,O
after,O,O
dexamethasone,O,O
therapy,O,O
in,O,O
very,O,O
-,O,O
low,O,O
-,O,O
birthweight,O,O
infants,O,O
.,O,O
Thirty,O,O
-,O,O
three,O,O
children,O,O
after,O,O
dexamethasone,O,O
treatment,O,O
were,O,O
matched,O,O
to,O,O
33,O,O
children,O,O
without,O,O
dexamethasone,O,O
treatment,O,O
.,O,O
Data,O,O
were,O,O
assessed,O,O
at,O,O
the,O,O
age,O,O
of,O,O
3,O,O
-,O,O
7,O,O
years,O,O
.,O,O
Dexamethasone,O,O
was,O,O
started,O,O
between,O,O
the,O,O
7th,O,O
and,O,O
the,O,O
28th,O,O
day,O,O
of,O,O
life,O,O
over,O,O
7,O,O
days,O,O
with,O,O
a,O,O
total,O,O
dose,O,O
of,O,O
2,O,O
.,O,O
35,O,O
mg,O,O
/,O,O
kg,O,O
/,O,O
day,O,O
.,O,O
Exclusion,O,O
criteria,O,O
were,O,O
asphyxia,B,B
",",O,O
malformations,B,B
",",O,O
major,O,O
surgical,O,O
interventions,O,O
",",O,O
small,O,O
for,O,O
gestational,O,O
age,O,O
",",O,O
intraventricular,O,B
haemorrhage,B,I
grades,O,I
III,O,I
and,O,O
IV,O,I
",",O,O
periventricular,B,B
leukomalacia,I,I
",",O,O
and,O,O
severe,O,O
psychomotor,B,O
retardation,I,O
.,O,O
Each,O,O
child,O,O
was,O,O
examined,O,O
by,O,O
a,O,O
neuropediatrician,O,O
for,O,O
minor,O,O
neurological,B,B
dysfunctions,I,I
and,O,O
tested,O,O
by,O,O
a,O,O
psychologist,O,O
for,O,O
cognitive,O,B
development,O,I
with,O,O
a,O,O
Kaufman,O,O
Assessment,O,O
Battery,O,O
for,O,O
Children,O,O
and,O,O
a,O,O
Draw,O,O
-,O,O
a,O,O
-,O,O
Man,O,O
Test,O,O
.,O,O
There,O,O
were,O,O
no,O,O
differences,O,O
in,O,O
demographic,O,O
data,O,O
",",O,O
growth,O,O
",",O,O
and,O,O
socio,O,O
-,O,O
economic,O,O
status,O,O
between,O,O
the,O,O
two,O,O
groups,O,O
.,O,O
Fine,O,O
motor,O,O
skills,O,O
and,O,O
gross,O,O
motor,O,O
function,O,O
were,O,O
significantly,O,O
better,O,O
in,O,O
the,O,O
control,O,O
group,O,O
(,O,O
p,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
In,O,O
the,O,O
Draw,O,O
-,O,O
a,O,O
-,O,O
Man,O,O
Test,O,O
",",O,O
the,O,O
control,O,O
group,O,O
showed,O,O
better,O,O
results,O,O
(,O,O
p,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
There,O,O
were,O,O
no,O,O
differences,O,O
in,O,O
development,O,O
of,O,O
speech,O,O
",",O,O
social,O,O
development,O,O
",",O,O
and,O,O
the,O,O
Kaufman,O,O
Assessment,O,O
Battery,O,O
for,O,O
Children,O,O
.,O,O
After,O,O
dexamethasone,O,O
treatment,O,O
",",O,O
children,O,O
showed,O,O
a,O,O
higher,O,O
rate,O,O
of,O,O
minor,O,O
neurological,B,B
dysfunctions,I,I
.,O,O
Neurological,O,B
development,O,I
was,O,O
affected,O,O
even,O,O
without,O,O
neurological,O,B
diagnosis,O,I
.,O,O
Further,O,O
long,O,O
-,O,O
term,O,O
follow,O,O
-,O,O
up,O,O
studies,O,O
will,O,O
be,O,O
necessary,O,O
to,O,O
fully,O,O
evaluate,O,O
the,O,O
impact,O,O
of,O,O
dexamethasone,O,O
on,O,O
neurological,O,B
and,O,O
cognitive,O,B
development,O,I
.,O,O
Valproic,O,B
acid,O,I
I,O,O
:,O,O
time,O,O
course,O,O
of,O,O
lipid,O,O
peroxidation,O,O
biomarkers,O,O
",",O,O
liver,B,B
toxicity,I,I
",",O,O
and,O,O
valproic,O,B
acid,O,I
metabolite,O,I
levels,O,O
in,O,O
rats,O,O
.,O,O
A,O,O
single,O,O
dose,O,O
of,O,O
valproic,O,B
acid,O,I
(,O,O
VPA,O,O
),O,O
",",O,O
which,O,O
is,O,O
a,O,O
widely,O,O
used,O,O
antiepileptic,O,O
drug,O,O
",",O,O
is,O,O
associated,O,O
with,O,O
oxidative,O,O
stress,O,O
in,O,O
rats,O,O
",",O,O
as,O,O
recently,O,O
demonstrated,O,O
by,O,O
elevated,O,O
levels,O,O
of,O,O
15,O,O
-,O,O
F,O,O
(,O,O
2t,O,O
),O,O
-,O,O
isoprostane,O,O
(,O,O
15,O,O
-,O,O
F,O,O
(,O,O
2t,O,O
),O,O
-,O,O
IsoP,O,O
.,O,O
To,O,O
determine,O,O
whether,O,O
there,O,O
was,O,O
a,O,O
temporal,O,O
relationship,O,O
between,O,O
VPA,O,B
-,O,O
associated,O,O
oxidative,O,O
stress,O,O
and,O,O
hepatotoxicity,B,B
",",O,O
adult,O,O
male,O,O
Sprague,O,O
-,O,O
Dawley,O,O
rats,O,O
were,O,O
treated,O,O
ip,O,O
with,O,O
VPA,O,B
(,O,O
500,O,O
mg,O,O
/,O,O
kg,O,O
),O,O
or,O,O
0,O,O
.,O,O
9,O,O
%,O,O
saline,O,O
(,O,O
vehicle,O,O
),O,O
once,O,O
daily,O,O
for,O,O
2,O,O
",",O,O
4,O,O
",",O,O
7,O,O
",",O,O
10,O,O
",",O,O
or,O,O
14,O,O
days,O,O
.,O,O
Oxidative,O,O
stress,O,O
was,O,O
assessed,O,O
by,O,O
determining,O,O
plasma,O,O
and,O,O
liver,O,O
levels,O,O
of,O,O
15,O,O
-,O,O
F,O,O
(,O,O
2t,O,O
),O,O
-,O,O
IsoP,O,O
",",O,O
lipid,O,O
hydroperoxides,O,O
(,O,O
LPO,O,O
),O,O
",",O,O
and,O,O
thiobarbituric,O,O
acid,O,O
reactive,O,O
substances,O,O
(,O,O
TBARs,O,O
),O,O
.,O,O
Plasma,O,O
and,O,O
liver,O,O
15,O,O
-,O,O
F,O,O
(,O,O
2t,O,O
),O,O
-,O,O
IsoP,O,O
were,O,O
elevated,O,O
and,O,O
reached,O,O
a,O,O
plateau,O,O
after,O,O
day,O,O
2,O,O
of,O,O
VPA,O,O
treatment,O,O
compared,O,O
to,O,O
control,O,O
.,O,O
Liver,O,O
LPO,O,O
levels,O,O
were,O,O
not,O,O
elevated,O,O
until,O,O
day,O,O
7,O,O
of,O,O
treatment,O,O
(,O,O
1,O,O
.,O,O
8,O,O
-,O,O
fold,O,O
versus,O,O
control,O,O
",",O,O
p,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
Liver,O,O
and,O,O
plasma,O,O
TBARs,O,O
were,O,O
not,O,O
increased,O,O
until,O,O
14,O,O
days,O,O
(,O,O
2,O,O
-,O,O
fold,O,O
vs,O,O
.,O,O
control,O,O
",",O,O
p,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
Liver,B,B
toxicity,I,I
was,O,O
evaluated,O,O
based,O,O
on,O,O
serum,O,O
levels,O,O
of,O,O
alpha,O,O
-,O,O
glutathione,O,O
S,O,O
-,O,O
transferase,O,O
(,O,O
alpha,O,O
-,O,O
GST,O,O
),O,O
and,O,O
by,O,O
histology,O,O
.,O,O
Serum,O,O
alpha,O,O
-,O,O
GST,O,O
levels,O,O
were,O,O
significantly,O,O
elevated,O,O
by,O,O
day,O,O
4,O,O
",",O,O
which,O,O
corresponded,O,O
to,O,O
hepatotoxicity,B,B
as,O,O
shown,O,O
by,O,O
the,O,O
increasing,O,O
incidence,O,O
of,O,O
inflammation,B,O
of,O,O
the,O,O
liver,O,B
capsule,O,I
",",O,O
necrosis,B,B
",",O,O
and,O,O
steatosis,B,B
throughout,O,O
the,O,O
study,O,O
.,O,O
The,O,O
liver,O,B
levels,O,O
of,O,O
beta,O,O
-,O,O
oxidation,O,O
metabolites,O,O
of,O,O
VPA,O,B
were,O,O
decreased,O,O
by,O,O
day,O,O
14,O,O
",",O,O
while,O,O
the,O,O
levels,O,O
of,O,O
4,O,O
-,O,O
ene,O,O
-,O,O
VPA,O,B
and,O,O
(,O,O
E,O,O
),O,O
",",O,O
4,O,O
-,O,O
diene,O,O
-,O,O
VPA,O,B
were,O,O
not,O,O
elevated,O,O
throughout,O,O
the,O,O
study,O,O
.,O,O
Overall,O,O
",",O,O
these,O,O
findings,O,O
indicate,O,O
that,O,O
VPA,O,B
treatment,O,O
results,O,O
in,O,O
oxidative,O,O
stress,O,O
",",O,O
as,O,O
measured,O,O
by,O,O
levels,O,O
of,O,O
15,O,O
-,O,O
F,O,O
(,O,O
2t,O,O
),O,O
-,O,O
IsoP,O,O
",",O,O
which,O,O
precedes,O,O
the,O,O
onset,O,O
of,O,O
necrosis,B,B
",",O,O
steatosis,B,B
",",O,O
and,O,O
elevated,O,O
levels,O,O
of,O,O
serum,O,O
alpha,O,O
-,O,O
GST,O,O
.,O,O
Assessment,O,O
of,O,O
perinatal,O,O
hepatitis,B,B
B,I,I
and,O,O
rubella,B,B
prevention,O,O
in,O,O
New,O,O
Hampshire,O,O
delivery,O,O
hospitals,O,O
.,O,O
OBJECTIVE,O,O
:,O,O
To,O,O
evaluate,O,O
current,O,O
performance,O,O
on,O,O
recommended,O,O
perinatal,O,O
hepatitis,B,B
B,I,I
and,O,O
rubella,B,B
prevention,O,O
practices,O,O
in,O,O
New,O,O
Hampshire,O,O
.,O,O
METHODS,O,O
:,O,O
Data,O,O
were,O,O
extracted,O,O
from,O,O
2021,O,O
paired,O,O
mother,O,O
-,O,O
infant,O,O
records,O,O
for,O,O
the,O,O
year,O,O
2000,O,O
birth,O,O
cohort,O,O
in,O,O
New,O,O
Hampshire,O,O
',O,O
s,O,O
25,O,O
delivery,O,O
hospitals,O,O
.,O,O
Assessment,O,O
was,O,O
done,O,O
on,O,O
the,O,O
following,O,O
:,O,O
prenatal,O,O
screening,O,O
for,O,O
hepatitis,B,B
B,I,I
and,O,O
rubella,B,B
",",O,O
administration,O,O
of,O,O
the,O,O
hepatitis,B,B
B,I,I
vaccine,O,I
birth,O,I
dose,O,I
to,O,O
all,O,O
infants,O,O
",",O,O
administration,O,O
of,O,O
hepatitis,B,B
B,I,I
immune,O,I
globulin,O,I
to,O,O
infants,O,O
who,O,O
were,O,O
born,O,O
to,O,O
hepatitis,O,B
B,O,I
surface,O,I
antigen,O,I
-,O,I
positive,O,I
mothers,O,O
",",O,O
rubella,B,B
immunity,O,I
",",O,O
and,O,O
administration,O,O
of,O,O
in,O,O
-,O,O
hospital,O,O
postpartum,O,O
rubella,B,B
vaccine,O,I
to,O,O
rubella,B,B
nonimmune,O,I
women,O,O
.,O,O
RESULTS,O,O
:,O,O
Prenatal,O,O
screening,O,O
rates,O,O
for,O,O
hepatitis,B,B
B,I,I
(,O,O
98,O,O
.,O,O
8,O,O
%,O,O
),O,O
and,O,O
rubella,B,B
(,O,O
99,O,O
.,O,O
4,O,O
%,O,O
),O,O
were,O,O
high,O,O
.,O,O
Hepatitis,B,B
B,I,I
vaccine,O,O
birth,O,O
dose,O,O
was,O,O
administered,O,O
to,O,O
76,O,O
.,O,O
2,O,O
%,O,O
of,O,O
all,O,O
infants,O,O
.,O,O
All,O,O
infants,O,O
who,O,O
were,O,O
born,O,O
to,O,O
hepatitis,O,B
B,O,I
surface,O,I
antigen,O,I
-,O,I
positive,O,I
mothers,O,O
also,O,O
received,O,O
hepatitis,B,B
B,I,I
immune,O,I
globulin,O,I
.,O,O
Multivariate,O,O
logistic,O,O
regression,O,O
showed,O,O
that,O,O
the,O,O
month,O,O
of,O,O
delivery,O,O
and,O,O
infant,O,O
birth,O,O
weight,O,O
were,O,O
independent,O,O
predictors,O,O
of,O,O
hepatitis,B,B
B,I,I
vaccination,O,O
.,O,O
The,O,O
proportion,O,O
of,O,O
infants,O,O
who,O,O
were,O,O
vaccinated,O,O
in,O,O
January,O,O
and,O,O
February,O,O
2000,O,O
(,O,O
48,O,O
.,O,O
5,O,O
%,O,O
and,O,O
67,O,O
.,O,O
5,O,O
%,O,O
",",O,O
respectively,O,O
),O,O
was,O,O
less,O,O
than,O,O
any,O,O
other,O,O
months,O,O
",",O,O
whereas,O,O
the,O,O
proportion,O,O
who,O,O
were,O,O
vaccinated,O,O
in,O,O
December,O,O
2000,O,O
(,O,O
88,O,O
.,O,O
2,O,O
%,O,O
),O,O
was,O,O
the,O,O
highest,O,O
.,O,O
Women,O,O
who,O,O
were,O,O
born,O,O
between,O,O
1971,O,O
and,O,O
1975,O,O
had,O,O
the,O,O
highest,O,O
rate,O,O
of,O,O
rubella,B,B
nonimmunity,O,I
(,O,O
9,O,O
.,O,O
5,O,O
%,O,O
),O,O
.,O,O
In,O,O
-,O,O
hospital,O,O
postpartum,O,O
rubella,B,B
vaccine,O,O
administration,O,O
was,O,O
documented,O,O
for,O,O
75,O,O
.,O,O
6,O,O
%,O,O
of,O,O
nonimmune,O,O
women,O,O
.,O,O
CONCLUSION,O,O
:,O,O
This,O,O
study,O,O
documents,O,O
good,O,O
compliance,O,O
in,O,O
New,O,O
Hampshire,O,O
',O,O
s,O,O
birthing,O,O
hospitals,O,O
with,O,O
national,O,O
guidelines,O,O
for,O,O
perinatal,O,O
hepatitis,B,B
B,I,I
and,O,O
rubella,B,B
prevention,O,O
and,O,O
highlights,O,O
potential,O,O
areas,O,O
for,O,O
improvement,O,O
.,O,O
Succinylcholine,O,B
-,O,I
induced,O,I
masseter,B,B
muscle,I,I
rigidity,I,I
during,O,O
bronchoscopic,O,O
removal,O,O
of,O,O
a,O,O
tracheal,O,O
foreign,O,O
body,O,O
.,O,O
Masseter,B,B
muscle,I,I
rigidity,I,I
during,O,O
general,O,O
anesthesia,O,O
is,O,O
considered,O,O
an,O,O
early,O,O
warning,O,O
sign,O,O
of,O,O
a,O,O
possible,O,O
episode,O,O
of,O,O
malignant,B,B
hyperthermia,I,I
.,O,O
The,O,O
decision,O,O
whether,O,O
to,O,O
continue,O,O
or,O,O
discontinue,O,O
the,O,O
procedure,O,O
depends,O,O
on,O,O
the,O,O
urgency,O,O
of,O,O
the,O,O
surgery,O,O
and,O,O
severity,O,O
of,O,O
masseter,B,B
muscle,I,I
rigidity,I,I
.,O,O
Here,O,O
",",O,O
we,O,O
describe,O,O
a,O,O
case,O,O
of,O,O
severe,O,O
masseter,B,B
muscle,I,I
rigidity,I,I
(,O,O
jaw,B,B
of,I,I
steel,I,I
),O,O
after,O,O
succinylcholine,O,B
(,O,O
Sch,O,O
),O,O
administration,O,O
during,O,O
general,O,O
anesthetic,O,O
management,O,O
for,O,O
rigid,O,O
bronchoscopic,O,O
removal,O,O
of,O,O
a,O,O
tracheal,O,B
foreign,O,I
body,O,I
.,O,O
Anesthesia,O,O
was,O,O
continued,O,O
uneventfully,O,O
with,O,O
propofol,O,O
infusion,O,O
while,O,O
all,O,O
facilities,O,O
were,O,O
available,O,O
to,O,O
detect,O,O
and,O,O
treat,O,O
malignant,B,B
hyperthermia,I,I
.,O,O
Dexrazoxane,O,B
protects,O,O
against,O,O
myelosuppression,B,O
from,O,O
the,O,O
DNA,O,O
cleavage,O,O
-,O,O
enhancing,O,O
drugs,O,O
etoposide,O,B
and,O,O
daunorubicin,O,B
but,O,O
not,O,O
doxorubicin,O,B
.,O,O
PURPOSE,O,O
:,O,O
The,O,O
anthracyclines,O,O
daunorubicin,O,B
and,O,O
doxorubicin,O,B
and,O,O
the,O,O
epipodophyllotoxin,O,O
etoposide,O,B
are,O,O
potent,O,O
DNA,O,O
cleavage,O,O
-,O,O
enhancing,O,O
drugs,O,O
that,O,O
are,O,O
widely,O,O
used,O,O
in,O,O
clinical,O,O
oncology,O,O
;,O,O
however,O,O
",",O,O
myelosuppression,B,O
and,O,O
cardiac,B,O
toxicity,I,O
limit,O,O
their,O,O
use,O,O
.,O,O
Dexrazoxane,O,B
(,O,O
ICRF,O,O
-,O,O
187,O,O
),O,O
is,O,O
recommended,O,O
for,O,O
protection,O,O
against,O,O
anthracycline,O,B
-,O,I
induced,O,I
cardiotoxicity,B,I
.,O,O
EXPERIMENTAL,O,O
DESIGN,O,O
:,O,O
Because,O,O
of,O,O
their,O,O
widespread,O,O
use,O,O
",",O,O
the,O,O
hematologic,B,O
toxicity,I,O
following,O,O
coadministration,O,O
of,O,O
dexrazoxane,O,B
and,O,O
these,O,O
three,O,O
structurally,O,O
different,O,O
DNA,O,O
cleavage,O,O
enhancers,O,O
was,O,O
investigated,O,O
:,O,O
Sensitivity,O,O
of,O,O
human,O,O
and,O,O
murine,O,O
blood,O,O
progenitor,O,O
cells,O,O
to,O,O
etoposide,O,B
",",O,O
daunorubicin,O,B
",",O,O
and,O,O
doxorubicin,O,B
+,O,O
/,O,O
-,O,O
dexrazoxane,O,B
was,O,O
determined,O,O
in,O,O
granulocyte,O,O
-,O,O
macrophage,O,O
colony,O,O
forming,O,O
assays,O,O
.,O,O
Likewise,O,O
",",O,O
in,O,O
vivo,O,O
",",O,O
B6D2F1,O,O
mice,O,O
were,O,O
treated,O,O
with,O,O
etoposide,O,B
",",O,O
daunorubicin,O,B
",",O,O
and,O,O
doxorubicin,O,B
",",O,O
with,O,O
or,O,O
without,O,O
dexrazoxane,O,O
over,O,O
a,O,O
wide,O,O
range,O,O
of,O,O
doses,O,O
:,O,O
posttreatment,O,O
",",O,O
a,O,O
full,O,O
hematologic,O,O
evaluation,O,O
was,O,O
done,O,O
.,O,O
RESULTS,O,O
:,O,O
Nontoxic,O,O
doses,O,O
of,O,O
dexrazoxane,O,O
reduced,O,O
myelosuppression,B,O
and,O,O
weight,B,O
loss,I,O
from,O,O
daunorubicin,O,B
and,O,O
etoposide,O,B
in,O,O
mice,O,O
and,O,O
antagonized,O,O
their,O,O
antiproliferative,O,O
effects,O,O
in,O,O
the,O,O
colony,O,O
assay,O,O
;,O,O
however,O,O
",",O,O
dexrazoxane,O,O
neither,O,O
reduced,O,O
myelosuppression,B,O
",",O,O
weight,B,O
loss,I,O
",",O,O
nor,O,O
the,O,O
in,O,O
vitro,O,O
cytotoxicity,B,O
from,O,O
doxorubicin,O,B
.,O,O
CONCLUSION,O,O
:,O,O
Although,O,O
our,O,O
findings,O,O
support,O,O
the,O,O
