token,label,label_gpt
adjacent,O,O
to,O,O
META,B,O
(,I,O
D,I,B
+,I,I
),I,O
.,O,O
We,O,O
have,O,O
isolated,O,O
a,O,O
novel,B,O
cDNA,I,O
clone,I,O
encoding,O,O
interferon,B,B
(,I,O
IFN,I,B
),I,O
consensus,I,O
sequence,I,O
-,I,O
binding,I,O
protein,I,O
in,O,O
adult,O,O
T,O,B
-,O,I
cell,O,I
leukemia,O,I
cell,O,I
line,O,I
or,O,O
activated,O,O
T,O,B
cells,O,I
(,O,O
ICSAT,B,B
),O,O
;,O,O
this,O,O
protein,O,O
is,O,O
the,O,O
human,O,O
homolog,O,O
of,O,O
the,O,O
recently,O,O
cloned,O,O
Pip,B,B
/,I,I
LSIRF,I,I
.,O,O
Here,O,O
",",O,O
we,O,O
describe,O,O
the,O,O
effect,O,O
of,O,O
383,B,O
-,I,O
bp,I,O
(,I,O
delta383,I,B
),I,O
and,I,O
99,I,O
-,I,O
bp,I,O
(,I,O
delta99,I,B
),I,O
sequences,I,O
containing,O,O
the,O,O
PYBF,B,B
-,I,O
binding,I,O
site,I,O
on,O,O
transcription,O,O
from,O,O
various,O,O
globin,O,B
and,O,O
non,O,B
-,O,O
globin,O,B
promoters,O,O
",",O,O
using,O,O
a,O,O
transient,O,O
assay,O,O
with,O,O
the,O,O
cat,B,O
reporter,I,O
gene,I,O
in,O,O
murine,O,B
erythroleukemia,O,B
(,O,O
MEL,O,B
),O,O
cells,O,O
",",O,O
a,O,O
cell,O,O
line,O,O
with,O,O
abundant,O,O
PYBF,B,B
activity,O,O
.,O,O
Translocation,B,O
breakpoints,I,O
in,O,O
three,O,O
patients,O,O
with,O,O
campomelic,O,B
dysplasia,O,I
and,O,O
autosomal,O,O
sex,O,O
reversal,O,O
map,O,O
more,O,O
than,O,O
130,O,O
kb,O,O
from,O,O
SOX9,B,B
.,O,O
Campomelic,O,B
dysplasia,O,I
(,O,O
CMPD1,O,B
),O,O
and,O,O
autosomal,O,O
XY,O,O
sex,O,O
reversal,O,O
(,O,O
SRA1,O,B
),O,O
are,O,O
caused,O,O
by,O,O
mutations,O,O
in,O,O
the,O,O
SRY,B,O
-,I,O
related,I,O
gene,I,O
SOX9,B,B
on,O,O
17q,B,O
.,O,O
Unexpectedly,O,O
",",O,O
the,O,O
17q,B,O
breakpoints,I,O
in,O,O
four,O,O
CMPD1,O,B
translocation,O,O
cases,O,O
previously,O,O
analyzed,O,O
by,O,O
us,O,O
and,O,O
others,O,O
map,O,O
50,O,O
kb,O,O
or,O,O
more,O,O
from,O,O
SOX9,B,B
.,O,O
DeltaSpi,B,B
-,I,O
product,O,O
was,O,O
not,O,O
able,O,O
to,O,O
bind,O,O
DNA,O,B
and,O,O
was,O,O
recovered,O,O
in,O,O
cytoplasmic,O,O
cellular,O,O
extracts,O,O
.,O,O
Both,O,O
CIITA,B,B
and,O,O
Bob1,B,B
increase,O,O
the,O,O
expression,O,O
from,O,O
the,O,O
DRA,B,B
promoter,I,O
",",O,O
which,O,O
is,O,O
a,O,O
prototypic,O,O
class,B,O
II,I,O
promoter,I,O
.,O,O
However,O,O
",",O,O
the,O,O
growth,O,O
of,O,O
most,O,O
mutated,O,O
viruses,O,O
was,O,O
suppressed,O,O
in,O,O
primary,O,O
rhesus,O,B
monkey,O,I
alveolar,O,I
macrophages,O,I
(,O,O
SIVmacMER,O,B
approximately,O,O
2xNFkappaB,B,B
approximately,O,O
substNFkappaB,B,B
>,O,O
deltaNFkappaB,B,B
>,O,O
deltaNFkappaB,B,B
>,O,O
deltaSpl234,B,B
approximately,O,O
substSpl2,B,B
>,O,O
substSp23,B,B
approximately,O,O
substSp34,B,B
approximately,O,O
substSpl234,B,B
>,O,O
or,O,O
SIVmac239,O,B
),O,O
The,O,O
ability,O,O
of,O,O
T,O,B
cells,O,I
to,O,O
form,O,O
high,O,O
intracellular,O,O
levels,O,O
of,O,O
cAMP,O,B
is,O,O
acquired,O,O
during,O,O
development,O,O
in,O,O
the,O,O
human,O,O
thymus,O,O
and,O,O
is,O,O
retained,O,O
by,O,O
the,O,O
majority,O,O
of,O,O
mature,O,O
peripheral,O,O
T,O,B
lymphocytes,O,I
.,O,O
A,O,O
hydrophobic,O,O
domain,O,O
of,O,O
Ca2,B,B
+,I,I
-,I,I
modulating,I,I
cyclophilin,I,I
ligand,I,I
modulates,O,O
calcium,O,O
influx,O,O
signaling,O,O
in,O,O
T,O,B
lymphocytes,O,I
.,O,O
Ca2,B,B
+,I,I
-,I,I
modulating,I,I
cyclophilin,I,I
ligand,I,I
(,O,O
CAML,B,B
),O,O
was,O,O
originally,O,O
described,O,O
as,O,O
a,O,O
cyclophilin,B,I
B,I,I
-,I,I
binding,I,I
protein,I,I
whose,O,O
overexpression,O,O
in,O,O
T,O,B
cells,O,I
causes,O,O
a,O,O
rise,O,O
in,O,O
intracellular,O,O
calcium,O,O
",",O,O
thus,O,O
activating,O,O
transcription,B,O
factors,I,O
responsible,O,O
for,O,O
the,O,O
early,O,O
immune,O,O
response,O,O
.,O,O
The,O,O
Epstein,B,B-protein
-,I,I-protein
Barr,I,I-protein
virus,I,O
-,I,O
encoded,I,O
nuclear,I,O
antigen,I,O
EBNA,I,B-protein
-,I,I-protein
5,I,I-protein
accumulates,O,O
in,O,O
PML,O,B-cell_line
-,O,I-cell_line
containing,O,O
bodies,O,O
.,O,O
The,O,O
chromosome,B,O
17,I,O
breakpoint,I,O
was,O,O
localized,O,O
to,O,O
intron,B,O
2,I,O
of,O,O
RARA,B,B-protein
by,O,O
Southern,O,O
blotting,O,O
",",O,O
and,O,O
there,O,O
was,O,O
no,O,O
evidence,O,O
at,O,O
the,O,O
molecular,O,O
level,O,O
for,O,O
rearrangement,O,O
at,O,O
PML,B,B-cell_line
locus,I,O
.,O,O
Immunocytochemistry,O,O
identified,O,O
the,O,O
cells,O,O
in,O,O
the,O,O
infiltrate,O,O
as,O,O
cytotoxic,O,O
T,O,B-cell_type
cells,O,O
.,O,O
In,O,O
these,O,O
same,O,O
animals,O,O
",",O,O
E1A,B,B-protein
protein,I,I-protein
was,O,O
detected,O,O
20,O,O
days,O,O
after,O,O
infection,O,O
in,O,O
two,O,O
and,O,O
47,O,O
days,O,O
after,O,O
infection,O,O
in,O,O
one,O,O
while,O,O
persistent,O,O
bronchiolitis,O,O
was,O,O
observed,O,O
in,O,O
four,O,O
and,O,O
three,O,O
animals,O,O
20,O,O
and,O,O
47,O,O
days,O,O
after,O,O
infection,O,O
",",O,O
respectively,O,O
.,O,O
Cyclic,O,O
AMP,O,O
-,B,O
responsive,I,O
element,I,O
-,O,O
dependent,O,O
activation,O,O
of,O,O
Epstein,O,O
-,O,O
Barr,O,O
virus,O,O
zebra,B,O
promoter,I,O
by,O,O
human,O,O
herpesvirus,O,O
6,O,O
.,O,O
Mutation,O,O
of,O,O
the,O,O
consensus,B,O
AP,I,B
-,I,I
1,I,I
/,I,I
CRE,I,I
site,I,I
within,O,O
ZII,B,B
abolished,O,O
the,O,O
inducibility,O,O
of,O,O
Zp,B,B
by,O,O
HHV,O,B
-,O,I
6,O,I
",",O,O
whereas,O,O
positioning,O,O
of,O,O
the,O,O
ZII,B,B
domain,I,O
upstream,O,O
of,O,O
the,O,O
beta,B,B
-,I,I
globin,I,I
minimal,I,I
promoter,I,I
conferred,O,O
responsiveness,O,O
following,O,O
HHV,O,B
-,O,I
6,O,I
infection,O,I
.,O,O
Antibodies,O,O
against,O,O
CRE,B,B
-,I,I
binding,I,I
(,I,O
CREB,I,B
),I,O
protein,I,O
but,O,O
not,O,O
against,O,O
c,B,B
-,I,I
Fos,I,I
or,O,O
c,B,B
-,I,I
Jun,I,I
were,O,O
able,O,O
to,O,O
supershift,O,O
the,O,O
DNA,B,B
-,I,I
protein,I,I
complex,I,I
",",O,O
identifying,O,O
the,O,O
nature,O,O
of,O,O
the,O,O
transcription,B,O
factor,I,O
which,O,O
binds,O,O
to,O,O
ZII,B,B
as,O,O
a,O,O
member,O,O
of,O,O
the,O,O
CREB,B,B
family,I,I
of,I,I
proteins,I,I
.,O,O
Regulation,O,O
of,O,O
the,O,O
nuclear,B,O
factor,I,O
of,I,O
activated,I,O
T,I,B-cell_type
cells,I,I-cell_type
in,O,O
stably,O,O
transfected,O,O
Jurkat,O,B-cell_line
cell,O,I-cell_line
clones,O,I-cell_line
.,O,O
Glucocorticoids,O,B-protein
induced,O,O
down,O,O
-,O,O
regulation,O,O
of,O,O
glucocorticoid,B,B-protein
receptor,I,I-protein
mRNA,O,I-RNA
expression,O,O
in,O,O
asthma,O,O
.,O,O
The,O,O
lymphoid,B,O
-,I,O
specific,I,O
transcription,I,O
factor,I,O
Oct,B,B-protein
-,I,I-protein
2a,I,I-protein
is,O,O
implicated,O,O
in,O,O
B,O,B-cell_type
cell,O,I-cell_type
-,O,I-cell_type
specific,O,I-cell_type
transcriptional,O,O
activity,O,O
via,O,O
the,O,O
octamer,O,O
motif,O,O
.,O,O
Structure,O,O
/,O,O
function,O,O
analysis,O,O
of,O,O
various,O,O
Oct,B,B
-,I,I
2a,I,I
effector,I,O
regions,I,O
in,O,O
the,O,O
context,O,O
of,O,O
the,O,O
GAL4,B,B
DNA,I,I
-,I,I
binding,I,I
domain,I,I
revealed,O,O
that,O,O
Oct,B,B
-,I,I
2a,I,I
contains,O,O
two,O,O
functionally,O,O
different,O,O
activation,B,O
domains,I,O
at,O,O
the,O,O
N,B,B
and,I,O
the,I,O
C,I,B
termini,I,O
.,O,O
When,O,O
this,O,O
domain,O,O
was,O,O
transferred,O,O
to,O,O
a,O,O
potent,O,O
activator,O,O
",",O,O
transcription,O,O
was,O,O
strongly,O,O
inhibited,O,O
.,O,O
In,O,O
this,O,O
study,O,O
we,O,O
present,O,O
a,O,O
deletion,O,O
analysis,O,O
of,O,O
the,O,O
N,B,B
-,I,I
terminal,I,I
region,I,I
of,O,O
Oct,B,B
-,I,I
2a,I,I
to,O,O
determine,O,O
the,O,O
minimal,B,O
repression,I,O
domain,I,O
.,O,O
The,O,O
possibility,O,O
that,O,O
Oct,B,B
-,I,I
2a,I,I
can,O,O
act,O,O
as,O,O
an,O,O
activator,O,O
and,O,O
/,O,O
or,O,O
a,O,O
repressor,O,O
may,O,O
have,O,O
important,O,O
consequences,O,O
for,O,O
the,O,O
function,O,O
of,O,O
Oct,B,B
-,I,I
2a,I,I
in,O,O
B,O,B
cell,O,I
differentiation,O,I
and,O,O
other,O,O
developmental,O,O
processes,O,O
.,O,O
Although,O,O
there,O,O
have,O,O
been,O,O
a,O,O
number,O,O
of,O,O
reports,O,O
demonstrating,O,O
that,O,O
glucocorticoids,O,B
(,O,O
in,O,O
particular,O,O
dexamethasone,O,B
),O,O
antagonize,O,O
the,O,O
eosinophil,O,B
life,O,O
-,O,O
prolonging,O,O
effects,O,O
of,O,O
hemopoietins,B,O
",",O,O
direct,O,O
effects,O,O
of,O,O
dexamethasone,O,B
on,O,O
eosinophil,O,B
apoptosis,O,O
have,O,O
not,O,O
been,O,O
documented,O,O
.,O,O
In,O,O
contrast,O,O
",",O,O
dexamethasone,O,B
was,O,O
a,O,O
potent,O,O
inhibitor,O,O
of,O,O
neutrophil,O,B
apoptosis,O,O
.,O,O
For,O,O
this,O,O
purpose,O,O
",",O,O
we,O,O
used,O,O
three,O,O
main,O,O
approaches,O,O
.,O,O
The,O,O
first,O,O
was,O,O
to,O,O
abruptly,O,O
terminate,O,O
tumor,O,B
necrosis,O,I
factor,O,I
-,O,I
induced,O,I
NF,B,B
-,I,I
kappaB,I,I
binding,O,O
to,O,O
the,O,O
enhancer,O,O
sequences,O,O
in,O,O
U1,O,B
monocytic,O,I
cells,O,O
",",O,O
using,O,O
a,O,O
short,O,O
pulse,O,O
of,O,O
exogenous,B,O
tumor,I,B
necrosis,I,I
factor,I,I
.,O,O
Together,O,O
",",O,O
our,O,O
results,O,O
indicate,O,O
that,O,O
occupancy,O,O
of,O,O
the,O,O
viral,B,O
enhancer,I,O
by,O,O
NF,B,B
-,I,I
kappaB,I,I
(,I,O
p50,I,B
/,I,I
p65,I,I
),I,O
heterodimers,I,O
is,O,O
required,O,O
for,O,O
ongoing,O,O
transcription,O,O
of,O,O
integrated,O,O
HIV,O,B
provirus,O,O
in,O,O
monocytes,O,O
",",O,O
even,O,O
in,O,O
cells,O,O
chronically,O,O
infected,O,O
and,O,O
permanently,O,O
producing,O,O
functional,O,O
HIV,B,B
Tat,I,I
protein,I,O
.,O,O
In,O,O
an,O,O
attempt,O,O
to,O,O
identify,O,O
changes,O,O
in,O,O
gene,O,O
expression,O,O
that,O,O
accompany,O,O
the,O,O
T,O,B
-,O,I
cell,O,I
stimulation,O,I
defects,O,I
associated,O,O
with,O,O
the,O,O
loss,O,O
of,O,O
Rel,B,B
",",O,O
we,O,O
have,O,O
examined,O,O
the,O,O
expression,O,O
of,O,O
cell,B,B
surface,I,I
activation,I,I
markers,I,I
and,O,O
cytokine,O,O
production,O,O
in,O,O
mitogen,O,O
-,O,O
stimulated,O,O
Rel,O,B
-,O,I
/,O,I
-,O,I
T,O,I
cells,O,I
.,O,O
Exogenous,O,O
IL,B,B
-,I,I
2,I,I
",",O,O
which,O,O
restitutes,O,O
the,O,O
proliferative,O,O
response,O,O
of,O,O
the,O,O
anti,O,O
-,O,O
CD3,O,B
-,O,I
and,O,O
anti,O,O
-,O,O
CD28,O,B
-,O,I
treated,O,I
Rel,O,B
-,O,I
/,O,I
-,O,I
T,O,I
cells,O,I
",",O,O
restores,O,O
production,O,O
of,O,O
IL,O,B
-,O,I
5,O,I
",",O,O
TNF,B,B
-,I,I
alpha,I,I
",",O,O
and,O,O
IFN,B,B
-,I,I
gamma,I,I
",",O,O
but,O,O
not,O,O
IL,B,B
-,I,I
3,I,I
and,O,O
GM,B,B
-,I,I
CSF,I,I
expression,O,O
to,O,O
approximately,O,O
normal,O,O
levels,O,O
.,O,O
These,O,O
findings,O,O
establish,O,O
that,O,O
Rel,B,B-protein
can,O,O
function,O,O
as,O,O
an,O,O
activator,O,O
or,O,O
repressor,O,O
of,O,O
gene,O,O
expression,O,O
and,O,O
is,O,O
required,O,O
by,O,O
T,O,B-cell_type
lymphocytes,O,I-cell_type
for,O,O
production,O,O
of,O,O
IL,B,B-protein
-,I,I-protein
3,I,I-protein
and,O,O
GM,B,B-protein
-,I,I-protein
CSF,I,I-protein
.,O,O
Nuclear,O,B-cell_type
appearance,O,O
of,O,O
a,O,O
factor,O,O
that,O,O
binds,O,O
the,O,O
CD28,B,B-protein
response,I,I-protein
element,I,I-protein
within,O,O
the,O,O
interleukin,B,B-protein
-,I,I-protein
2,I,I-protein
enhancer,I,I-protein
correlates,O,O
with,O,O
interleukin,B,B-protein
-,I,I-protein
2,I,I-protein
production,O,O
.,O,O
These,O,O
results,O,O
indicate,O,O
that,O,O
mitogenic,O,O
combinations,O,O
of,O,O
T,O,B-protein
cell,O,I-protein
activation,O,I-protein
signals,O,O
are,O,O
integrated,O,O
at,O,O
the,O,O
level,O,O
of,O,O
NF,B,B-protein
-,I,I-protein
MATp35,I,I-protein
induction,O,O
.,O,O
Transcriptional,O,O
basis,O,O
for,O,O
hyporesponsiveness,O,O
of,O,O
the,O,O
human,B,B-cell type
inducible,I,I-cell type
nitric,I,I-cell type
oxide,I,I-cell type
synthase,I,I-cell type
gene,I,O
to,O,O
lipopolysaccharide,O,B-cell type
/,O,I-cell type
interferon,O,I-cell type
-,O,I-cell type
gamma,O,I-cell type
.,O,O
Two,O,O
explanations,O,O
for,O,O
hyporesponsiveness,O,O
of,O,O
the,O,O
human,B,B-cell type
iNOS,I,I-cell type
promoter,I,O
to,O,O
LPS,O,B-cell type
+,O,I-cell type
/,O,I-cell type
-,O,I-cell type
IFN,B,I-cell type
-,I,I-cell type
gamma,I,I-cell type
were,O,O
found,O,O
:,O,O
(,O,O
1,O,O
),O,O
multiple,O,O
inactivating,O,O
nucleotide,O,O
substitutions,O,O
in,O,O
the,O,O
human,O,B-cell type
counterpart,O,O
of,O,O
the,O,O
enhancer,B,O
element,I,O
that,O,O
has,O,O
been,O,O
shown,O,O
to,O,O
regulate,O,O
LPS,O,B-cell type
/,O,I-cell type
IFN,B,I-cell type
-,I,I-cell type
gamma,I,I-cell type
induced,O,O
expression,O,O
of,O,O
the,O,O
mouse,B,B-cell type
iNOS,I,I-cell type
gene,I,O
;,O,O
and,O,O
(,O,O
2,O,O
),O,O
and,O,O
absence,O,O
of,O,O
one,O,O
or,O,O
more,O,O
nuclear,B,O
factors,I,O
in,O,O
human,O,B-cell type
macrophages,O,O
(,O,O
e,O,O
.,O,O
g,O,O
.,O,O
",",O,O
an,O,O
LPS,B,B-protein
-,I,O
inducible,I,O
nuclear,I,O
factor,I,O
-,I,O
kappa,I,B-protein
B,I,I-protein
/,I,O
Rel,I,B-protein
complex,I,O
),O,O
",",O,O
that,O,O
is,O,O
(,O,O
are,O,O
),O,O
required,O,O
for,O,O
maximal,O,O
expression,O,O
of,O,O
the,O,O
gene,O,O
.,O,O
Severe,O,O
skewing,O,O
of,O,O
X,O,B-DNA
inactivation,O,O
resulting,O,O
in,O,O
inactivity,O,O
of,O,O
the,O,O
intact,O,O
X,B,B-DNA
was,O,O
found,O,O
in,O,O
blood,O,O
and,O,O
cultures,O,O
of,O,O
both,O,O
types,O,O
of,O,O
skin,O,O
",",O,O
but,O,O
analysis,O,O
of,O,O
DNA,O,B-DNA
prepared,O,O
directly,O,O
from,O,O
hypopigmented,O,O
skin,O,O
showed,O,O
significant,O,O
inactivation,O,O
of,O,O
the,O,O
translocated,O,O
X,B,B-DNA
",",O,O
inconsistent,O,O
with,O,O
the,O,O
usual,O,O
mechanism,O,O
of,O,O
phenotypic,O,O
expression,O,O
in,O,O
X,B,B-DNA
;,I,O
autosome,I,O
translocations,I,O
.,O,O
While,O,O
partial,O,O
variable,O,O
monosomy,O,O
of,O,O
loci,O,O
on,O,O
chromosome,B,O
17p,I,O
can,O,O
not,O,O
be,O,O
excluded,O,O
as,O,O
contributing,O,O
to,O,O
the,O,O
phenotype,O,O
in,O,O
this,O,O
patient,O,O
",",O,O
it,O,O
is,O,O
argued,O,O
that,O,O
the,O,O
major,O,O
likely,O,O
factor,O,O
is,O,O
partial,O,O
functional,O,O
disomy,O,O
of,O,O
sequences,O,O
on,O,O
Xp,B,B
in,O,O
cell,O,B
lineages,O,O
that,O,O
have,O,O
failed,O,O
to,O,O
inactivate,O,O
the,O,O
intact,O,O
X,B,B
chromosome,I,O
.,O,O
After,O,O
several,O,O
round,O,O
of,O,O
subcloning,O,O
followed,O,O
by,O,O
transfection,O,O
",",O,O
oriP,B,B
was,O,O
mapped,O,O
to,O,O
a,O,O
1,B,O
.,I,O
955,I,O
-,I,O
kb,I,O
viral,I,O
segment,I,O
.,O,O
Large,O,O
amounts,O,O
of,O,O
AP,B,B
-,I,I
1,I,I
and,O,O
NF,B,B
-,I,I
kappa,I,I
B,I,I
and,O,O
significant,O,O
quantities,O,O
of,O,O
NF,B,B
-,I,I
AT,I,I
were,O,O
induced,O,O
in,O,O
SEA,O,O
-,O,O
activated,O,O
CD4,O,B
+,O,I
spleen,O,O
T,O,B
cells,O,O
",",O,O
whereas,O,O
Oct,O,B
-,O,I
1,O,I
and,O,O
Oct,O,B
-,O,I
2,O,I
DNA,O,O
binding,O,O
activity,O,O
was,O,O
similar,O,O
in,O,O
both,O,O
resting,O,O
and,O,O
activated,O,O
T,O,B
cells,O,O
.,O,O
Fas,B,B
ligation,O,O
induces,O,O
apoptosis,O,O
and,O,O
Jun,B,B
kinase,I,I
activation,O,O
independently,O,O
of,O,O
CD45,B,B
and,O,O
Lck,B,B
in,O,O
human,O,O
T,O,B
cells,O,O
.,O,O
More,O,O
is,O,O
known,O,O
regarding,O,O
signal,O,O
transduction,O,O
events,O,O
that,O,O
occur,O,O
after,O,O
ligation,O,O
of,O,O
the,O,O
T,B,B
-,I,I
cell,I,I
antigen,I,I
receptor,I,I
(,O,O
TCR,B,B
),O,O
.,O,O
Although,O,O
prior,O,O
studies,O,O
suggest,O,O
a,O,O
role,O,O
for,O,O
protein,B,B
tyrosine,I,I
kinases,I,I
and,O,O
phosphatases,O,O
in,O,O
Fas,B,B
signaling,O,O
",",O,O
we,O,O
report,O,O
here,O,O
that,O,O
Fas,O,B
ligation,O,O
induces,O,O
apoptosis,O,O
in,O,O
T,O,B
cells,O,I
deficient,O,O
in,O,O
either,O,O
CD45,B,B
or,O,O
Lck,B,B
.,O,O
Globin,O,B-protein
gene,O,I-protein
switching,O,O
.,O,O
In,O,O
contrast,O,O
",",O,O
in,O,O
vivo,O,O
footprints,O,O
on,O,O
GT,B,B-DNA
(,I,O
CACCC,I,O
),I,O
motifs,I,O
differed,O,O
between,O,O
the,O,O
cells,O,O
expressing,O,O
the,O,O
fetal,O,O
or,O,O
the,O,O
adult,O,O
globin,O,B-protein
program,O,O
.,O,O
The,O,O
active,O,O
vitamin,O,O
D3,O,B-protein
metabolite,O,O
1,O,O
",",O,O
25,O,O
-,O,O
dihydroxycholecalcif,O,O
(,O,O
1,O,O
",",O,O
25,O,O
(,O,O
OH,O,B-RNA
),O,O
2D3,O,O
),O,O
acts,O,O
as,O,O
an,O,O
antiproliferative,O,O
and,O,O
differentiating,O,O
agent,O,O
for,O,O
the,O,O
monoblastoid,O,B-cell_line
cell,O,I-cell_line
line,O,I-cell_line
U937,O,I-cell_line
and,O,O
as,O,O
an,O,O
important,O,O
immunologic,O,O
mediator,O,O
implicated,O,O
particularly,O,O
in,O,O
the,O,O
function,O,O
of,O,O
cells,O,O
belonging,O,O
to,O,O
the,O,O
monocyte,O,B-cell_type
/,O,I-cell_type
macrophage,O,I-cell_type
lineage,O,O
.,O,O
Cell,O,B-cell_type
cycle,O,I-cell_type
analysis,O,O
showed,O,O
shifts,O,O
in,O,O
the,O,O
distribution,O,O
of,O,O
cells,O,O
from,O,O
G1,O,B-cell_type
to,O,O
S,O,B-cell_type
phase,O,I-cell_type
",",O,O
which,O,O
were,O,O
more,O,O
pronounced,O,O
after,O,O
cadmium,O,B-cell_type
treatment,O,O
.,O,O
These,O,O
data,O,O
indicate,O,O
that,O,O
",",O,O
in,O,O
contrast,O,O
to,O,O
most,O,O
LPS,O,B-cell_type
effects,O,O
",",O,O
AP,B,B-cell_type
-,I,I-cell_type
1,I,I-cell_type
",",O,O
but,O,O
not,O,O
nuclear,B,B-cell_type
factor,I,I-cell_type
-,I,I-cell_type
kappaB,I,I-cell_type
",",O,O
mediates,O,O
LPS,O,B-cell_type
induction,O,O
of,O,O
collagenase,B,B-protein
transcription,O,O
in,O,O
macrophagelike,O,B-cell_type
cells,O,O
.,O,O
Activation,O,O
of,O,O
macrophages,O,O
by,O,O
bacterial,O,O
lipopolysaccharide,O,B
(,O,O
LPS,O,I
),O,O
induces,O,O
transcription,O,O
of,O,O
genes,O,O
that,O,O
encode,O,O
for,O,O
proinflammatory,B,O
regulators,I,O
of,O,O
the,O,O
immune,O,O
response,O,O
.,O,O
LPS,O,B
treatment,O,O
of,O,O
RAW,O,B
264,O,I
.,O,O
7,O,I
cells,O,O
",",O,O
murine,O,O
bone,O,O
marrow,O,O
-,O,O
derived,O,O
macrophages,O,O
",",O,O
and,O,O
the,O,O
human,O,O
monocyte,O,B
cell,O,I
line,O,I
THP,O,B
-,O,I
1,O,I
resulted,O,O
in,O,O
rapid,O,O
activation,O,O
of,O,O
the,O,O
p46,B,B
and,I,O
p54,I,B
isoforms,I,O
of,O,O
JNK,B,B
.,O,O
These,O,O
results,O,O
suggest,O,O
that,O,O
LPS,O,B-protein
activation,O,O
of,O,O
JNK,B,B-protein
in,O,O
monocyte,O,B-cell type
/,O,O
macrophage,O,I-cell type
cells,O,O
is,O,O
a,O,O
CD14,O,B-protein
-,O,I-protein
and,O,O
protein,O,B-protein
tyrosine,O,I-protein
phosphorylation,O,I-protein
-,O,I-protein
dependent,O,O
event,O,O
that,O,O
may,O,O
mediate,O,O
the,O,O
early,O,O
activation,O,O
of,O,O
AP,B,B-protein
-,I,I-protein
1,I,I-protein
in,O,O
regulating,O,O
LPS,O,B-protein
-,O,I-protein
triggered,O,I-protein
gene,O,O
induction,O,O
.,O,O
A,O,O
cell,B,B-cell type
type,I,I-cell type
-,I,I-cell type
specific,I,I-cell type
enhancer,I,O
in,O,O
the,O,O
human,B,O
B7,I,B-protein
.,I,O
1,I,I-protein
gene,I,O
regulated,O,O
by,O,O
NF,B,B-protein
-,I,I-protein
kappaB,I,I-protein
.,O,O
This,O,O
183,B,O
-,I,O
bp,I,O
region,I,O
was,O,O
both,O,O
cell,O,B
type,O,I
specific,O,O
and,O,O
responsive,O,O
to,O,O
two,O,O
distinct,O,O
stimuli,O,O
",",O,O
lipopolysaccharide,O,B
and,O,O
dibutyryl,O,B
cAMP,O,I
",",O,O
known,O,O
to,O,O
regulate,O,O
B7,B,O
.,I,O
expression,O,O
.,O,O
Deletional,O,O
and,O,O
site,O,O
-,O,O
directed,O,O
mutagenesis,O,O
revealed,O,O
the,O,O
presence,O,O
of,O,O
multiple,O,O
functionally,O,O
critical,O,O
cis,B,O
elements,I,O
within,O,O
this,O,O
region,O,O
",",O,O
one,O,O
of,O,O
which,O,O
was,O,O
a,O,O
nuclear,B,B
factor,I,I
(,I,O
NF,I,B
),I,O
-,I,O
kappaB,I,B
consensus,I,I
sequence,I,I
.,O,O
This,O,O
is,O,O
the,O,O
first,O,O
description,O,O
",",O,O
to,O,O
our,O,O
knowledge,O,O
",",O,O
of,O,O
regulatory,B,O
elements,I,O
that,O,O
control,O,O
expression,O,O
of,O,O
a,O,O
gene,O,O
encoding,O,O
a,O,O
B7,B,B
costimulatory,I,I
molecule,I,I
.,O,O
Recombinant,O,O
c,B,B
-,I,I
Jun,I,I
and,O,O
c,B,B
-,I,I
Fos,I,I
were,O,O
ubiquitinylated,O,O
by,O,O
the,O,O
ubiquitin,B,O
carrier,I,O
enzymes,I,O
E214K,B,B
",",O,O
E220K,B,B
",",O,O
or,O,O
E232K,B,B
in,O,O
the,O,O
presence,O,O
of,O,O
the,O,O
ubiquitin,B,O
-,I,I
activating,I,I
enzyme,I,I
",",O,O
E1,B,B
.,O,O
We,O,O
have,O,O
also,O,O
characterized,O,O
the,O,O
genomic,B,O
mBob1,I,B-protein
clone,I,O
.,O,O
Analysis,O,O
of,O,O
its,O,O
intron,O,B-DNA
-,O,I-DNA
exon,O,I-DNA
structure,O,O
has,O,O
allowed,O,O
identification,O,O
of,O,O
a,O,O
C,B,B-protein
-,I,I-protein
terminal,I,I-protein
splice,I,I-protein
variant,I,I-protein
.,O,O
mBob1,B,B-protein
interacts,O,O
with,O,O
the,O,O
octamer,B,B-protein
transcription,I,I-protein
factors,I,I-protein
Oct,B,B-protein
-,I,I-protein
1,I,I-protein
and,O,O
Oct,B,B-protein
-,I,I-protein
2,I,I-protein
and,O,O
stimulates,O,O
transcription,O,O
mediated,O,O
by,O,O
these,O,O
factors,O,O
.,O,O
It,O,O
is,O,O
well,O,O
established,O,O
that,O,O
the,O,O
two,O,O
major,O,O
glial,O,B-cell type
cells,O,I-cell type
in,O,O
the,O,O
central,O,O
nervous,O,O
system,O,O
(,O,O
CNS,O,O
),O,O
",",O,O
astrocytes,O,B-cell type
and,O,O
microglia,O,B-cell type
",",O,O
are,O,O
key,O,O
participants,O,O
in,O,O
mediating,O,O
the,O,O
neurologic,O,O
dysfunction,O,O
associated,O,O
with,O,O
HIV,O,O
infection,O,O
of,O,O
the,O,O
CNS,O,O
.,O,O
Moreover,O,O
",",O,O
gp120,B,B-protein
induces,O,O
tyrosine,O,O
phosphorylation,O,O
of,O,O
signal,B,O
transducer,I,O
and,I,O
activator,I,O
of,I,O
-,I,I-protein
1,I,I-protein
