token,label,label_gpt
/,O,O
pleasure,O,O
on,O,O
50,O,B
mg,O,I
ephedrine,B,I
1,O,O
-,O,O
hr,O,O
prior,O,O
to,O,O
sexual,O,O
activity,O,O
",",O,O
significant,O,O
improvements,O,O
in,O,O
these,O,O
measures,O,O
",",O,O
as,O,O
well,O,O
as,O,O
in,O,O
sexual,O,O
arousal,O,O
and,O,O
orgasmic,O,O
ability,O,O
also,O,O
were,O,O
noted,O,O
with,O,O
placebo,O,B
.,O,O
These,O,O
findings,O,O
highlight,O,O
the,O,O
importance,O,O
of,O,O
conducting,O,O
placebo,O,B
-,O,O
controlled,O,O
trials,O,O
for,O,O
this,O,O
condition,O,O
.,O,O
Does,O,O
hormone,O,B
therapy,O,I
for,O,O
the,O,O
treatment,O,O
of,O,O
breast,O,B
cancer,O,I
have,O,O
a,O,O
detrimental,O,O
effect,O,O
on,O,O
memory,O,O
and,O,O
cognition,O,O
?,O,O
A,O,O
pilot,O,O
study,O,O
.,O,O
This,O,O
pilot,O,O
study,O,O
examines,O,O
whether,O,O
hormone,O,B
therapy,O,I
for,O,O
breast,O,B
cancer,O,I
affects,O,O
cognition,O,O
.,O,O
Patients,O,O
participating,O,O
in,O,O
a,O,O
randomised,O,O
trial,O,O
of,O,O
anastrozole,B,B
",",O,O
tamoxifen,B,B
alone,O,O
or,O,O
combined,O,O
(,O,O
ATAC,O,B
),O,O
(,O,O
n,O,O
=,O,O
94,O,O
),O,O
and,O,O
a,O,O
group,O,O
of,O,O
women,O,O
without,O,O
breast,O,B
cancer,O,I
(,O,O
n,O,O
=,O,O
35,O,O
),O,O
completed,O,O
a,O,O
battery,O,O
of,O,O
neuropsychological,O,O
measures,O,O
.,O,O
Compared,O,O
with,O,O
the,O,O
control,O,O
group,O,O
",",O,O
the,O,O
patients,O,O
were,O,O
impaired,O,O
on,O,O
a,O,O
processing,O,O
speed,O,O
task,O,O
(,O,O
p,O,B
=,O,O
0,O,O
.,O,O
),O,O
and,O,O
on,O,O
a,O,O
measure,O,O
of,O,O
immediate,O,O
verbal,O,O
memory,O,O
(,O,O
p,O,B
=,O,O
0,O,O
.,O,O
),O,O
after,O,O
controlling,O,O
for,O,O
the,O,O
use,O,O
of,O,O
hormone,O,B
replacement,O,I
therapy,O,I
in,O,O
both,O,O
groups,O,O
.,O,O
Patient,O,O
group,O,O
performance,O,O
was,O,O
not,O,O
significantly,O,O
related,O,O
to,O,O
length,O,O
of,O,O
treatment,O,O
or,O,O
measures,O,O
of,O,O
psychological,O,O
morbidity,O,O
.,O,O
The,O,O
results,O,O
showed,O,O
specific,O,O
impairments,O,O
in,O,O
processing,O,O
speed,O,O
and,O,O
verbal,O,O
memory,O,O
in,O,O
women,O,O
receiving,O,O
hormonal,O,O
therapy,O,O
for,O,O
the,O,O
treatment,O,O
of,O,O
breast,O,O
cancer,O,O
.,O,O
Verbal,O,O
memory,O,O
may,O,O
be,O,O
especially,O,O
sensitive,O,O
to,O,O
changes,O,O
in,O,O
oestrogen,B,B
levels,O,O
",",O,O
a,O,O
finding,O,O
commonly,O,O
reported,O,O
in,O,O
studies,O,O
of,O,O
hormone,O,O
replacement,O,O
therapy,O,O
in,O,O
healthy,O,O
women,O,O
.,O,O
In,O,O
view,O,O
of,O,O
the,O,O
increased,O,O
use,O,O
of,O,O
hormone,O,B
therapies,O,I
in,O,O
an,O,O
adjuvant,O,O
and,O,O
preventative,O,O
setting,O,O
their,O,O
impact,O,O
on,O,O
cognitive,O,O
functioning,O,O
should,O,O
be,O,O
investigated,O,O
more,O,O
thoroughly,O,O
.,O,O
Expression,O,O
of,O,O
p300,O,B
protects,O,O
cardiac,O,B
myocytes,O,I
from,O,O
apoptosis,O,O
in,O,O
vivo,O,O
.,O,O
Doxorubicin,B,B
is,O,O
an,O,O
anti,O,O
-,O,O
tumor,O,O
agent,O,O
that,O,O
represses,O,O
cardiac,O,B
-,O,O
specific,O,O
gene,O,O
expression,O,O
and,O,O
induces,O,O
myocardial,O,B
cell,O,I
apoptosis,O,O
.,O,O
Doxorubicin,B,B
depletes,O,O
cardiac,O,O
p300,O,B
",",O,O
a,O,O
transcriptional,O,O
coactivator,O,O
that,O,O
is,O,O
required,O,O
for,O,O
the,O,O
maintenance,O,O
of,O,O
the,O,O
differentiated,O,O
phenotype,O,O
of,O,O
cardiac,O,O
myocytes,O,O
.,O,O
However,O,O
",",O,O
the,O,O
role,O,O
of,O,O
p300,O,B
in,O,O
protection,O,O
against,O,O
doxorubicin,B,B
-,O,O
induced,O,O
apoptosis,O,O
is,O,O
unknown,O,O
.,O,O
Transgenic,O,O
mice,O,O
overexpressing,O,O
p300,O,B
in,O,O
the,O,O
heart,O,O
and,O,O
wild,O,O
-,O,O
type,O,O
mice,O,O
were,O,O
subjected,O,O
to,O,O
doxorubicin,B,B
treatment,O,O
.,O,O
Compared,O,O
with,O,O
wild,O,B
-,O,I
type,O,I
mice,O,I
",",O,O
transgenic,O,B
mice,O,I
exhibited,O,O
higher,O,O
survival,O,O
rate,O,O
as,O,O
well,O,O
as,O,O
more,O,O
preserved,O,O
left,O,O
ventricular,O,O
function,O,O
and,O,O
cardiac,O,O
expression,O,O
of,O,O
alpha,O,B
-,O,I
sarcomeric,O,I
actin,O,I
.,O,O
Doxorubicin,B,B
induced,O,O
myocardial,O,O
cell,O,O
apoptosis,O,O
in,O,O
wild,O,B
-,O,I
type,O,I
mice,O,I
but,O,O
not,O,O
in,O,O
transgenic,O,B
mice,O,I
.,O,O
Expression,O,O
of,O,O
p300,O,B
increased,O,O
the,O,O
cardiac,O,O
level,O,O
of,O,O
bcl,O,B
-,O,I
2,O,I
and,O,O
mdm,O,B
-,O,I
2,O,I
",",O,O
but,O,O
not,O,O
that,O,O
of,O,O
p53,O,B
or,O,O
other,O,O
members,O,O
of,O,O
the,O,O
bcl,O,B
-,O,I
2,O,I
family,O,I
.,O,O
These,O,O
findings,O,O
demonstrate,O,O
that,O,O
overexpression,O,O
of,O,O
p300,O,B
protects,O,O
cardiac,O,O
myocytes,O,O
from,O,O
doxorubicin,B,B
-,O,I
induced,O,I
apoptosis,O,I
and,O,O
reduces,O,O
the,O,O
extent,O,O
of,O,O
acute,O,O
heart,O,O
failure,O,O
in,O,O
adult,O,O
mice,O,O
in,O,O
vivo,O,O
.,O,O
Methimazole,B,B
-,O,I
induced,O,I
cholestatic,O,I
jaundice,O,I
.,O,O
Methimazole,B,B
is,O,O
a,O,O
widely,O,O
used,O,O
and,O,O
generally,O,O
well,O,O
-,O,O
tolerated,O,O
antithyroid,O,O
agent,O,O
.,O,O
A,O,O
43,O,O
-,O,O
year,O,O
-,O,O
old,O,O
woman,O,O
had,O,O
severe,O,O
jaundice,O,B
and,O,O
itching,O,O
1,O,O
month,O,O
after,O,O
receiving,O,O
methimazole,B,B
(,O,O
10,O,O
mg,O,O
tid,O,O
),O,O
and,O,O
propranolol,B,B
(,O,O
20,O,O
mg,O,O
tid,O,O
),O,O
for,O,O
treatment,O,O
of,O,O
hyperthyroidism,O,O
.,O,O
The,O,O
patient,O,O
continued,O,O
treatment,O,O
for,O,O
another,O,O
4,O,O
days,O,O
after,O,O
the,O,O
appearance,O,O
of,O,O
jaundice,O,B
until,O,O
she,O,O
finished,O,O
both,O,O
medications,O,O
.,O,O
When,O,O
seen,O,O
at,O,O
the,O,O
emergency,O,O
department,O,O
2,O,O
weeks,O,O
later,O,O
",",O,O
she,O,O
still,O,O
had,O,O
severe,O,O
icterus,O,B
",",O,O
pruritus,O,B
",",O,O
and,O,O
hyperbilirubinemia,O,B
",",O,O
formed,O,O
mainly,O,O
of,O,O
the,O,O
conjugated,O,O
fraction,O,O
.,O,O
Methimazole,B,B
-,O,O
induced,O,O
cholestasis,O,O
was,O,O
diagnosed,O,O
",",O,O
and,O,O
propranolol,B,B
therapy,O,O
was,O,O
resumed,O,O
.,O,O
Over,O,O
the,O,O
following,O,O
9,O,O
days,O,O
",",O,O
the,O,O
symptoms,O,O
improved,O,O
and,O,O
plasma,O,O
bilirubin,B,B
levels,O,O
were,O,O
normal,O,O
after,O,O
12,O,O
weeks,O,O
without,O,O
methimazole,B,B
.,O,O
In,O,O
rare,O,O
cases,O,O
within,O,O
the,O,O
first,O,O
few,O,O
weeks,O,O
of,O,O
therapy,O,O
",",O,O
this,O,O
drug,O,O
can,O,O
cause,O,O
severe,O,O
and,O,O
reversible,O,O
cholestatic,O,O
jaundice,O,O
.,O,O
Physicians,O,O
and,O,O
patients,O,O
should,O,O
be,O,O
aware,O,O
of,O,O
this,O,O
adverse,O,O
effect,O,O
so,O,O
that,O,O
",",O,O
upon,O,O
occurrence,O,O
",",O,O
they,O,O
can,O,O
discontinue,O,O
methimazole,B,B
therapy,O,O
and,O,O
avoid,O,O
unnecessary,O,O
invasive,O,O
procedures,O,O
.,O,O
Atrial,O,O
fibrillation,O,O
following,O,O
chemotherapy,O,O
for,O,O
stage,O,O
IIIE,O,O
diffuse,O,O
large,O,O
B,O,B
-,O,I
cell,O,I
gastric,O,I
lymphoma,O,I
in,O,O
a,O,O
patient,O,O
with,O,O
myotonic,O,O
dystrophy,O,O
(,O,O
Steinert,O,O
',O,O
s,O,O
disease,O,O
),O,O
.,O,O
The,O,O
authors,O,O
describe,O,O
the,O,O
unusual,O,O
association,O,O
between,O,O
diffuse,O,O
B,O,B
-,O,I
cell,O,I
gastric,O,I
lymphoma,O,I
and,O,O
myotonic,O,B
dystrophy,O,I
",",O,O
the,O,O
most,O,O
common,O,O
form,O,O
of,O,O
adult,O,O
muscular,O,O
dystrophy,O,O
",",O,O
and,O,O
sudden,O,O
atrial,O,B
fibrillation,O,I
following,O,O
one,O,O
cycle,O,O
of,O,O
doxorubicin,B,B
-,O,I
based,O,I
chemotherapy,O,I
in,O,O
the,O,O
same,O,O
patient,O,O
.,O,O
Atrial,O,B
fibrillation,O,I
or,O,O
other,O,O
cardiac,O,O
arrhythmias,O,O
are,O,O
unusual,O,O
complications,O,O
in,O,O
patients,O,O
treated,O,O
with,O,O
chemotherapy,O,O
.,O,O
The,O,O
cardiac,O,B
toxicity,O,I
intrinsically,O,O
associated,O,O
with,O,O
the,O,O
aggressive,O,O
chemotherapy,O,O
employed,O,O
could,O,O
function,O,O
as,O,O
a,O,O
triggering,O,O
factor,O,O
for,O,O
the,O,O
arrhythmia,O,O
in,O,O
the,O,O
predisposed,O,O
myocardium,O,O
of,O,O
this,O,O
patient,O,O
.,O,O
Hypersensitivity,O,B
immune,O,I
reaction,O,I
as,O,O
a,O,O
mechanism,O,O
for,O,O
dilevalol,B,B
-,O,I
associated,O,I
hepatitis,O,I
.,O,O
OBJECTIVE,O,O
:,O,O
To,O,O
assess,O,O
lymphocyte,O,O
reactivity,O,O
to,O,O
dilevalol,B,B
and,O,O
to,O,O
serum,O,O
containing,O,O
putative,O,O
ex,O,O
vivo,O,O
dilevalol,B,I
antigens,O,I
or,O,O
metabolites,O,O
in,O,O
a,O,O
case,O,O
of,O,O
dilevalol,B,B
-,O,I
induced,O,I
liver,O,I
injury,O,I
.,O,O
PATIENT,O,O
:,O,O
A,O,O
58,O,O
-,O,O
year,O,O
-,O,O
old,O,O
woman,O,O
with,O,O
a,O,O
clinical,O,O
diagnosis,O,O
of,O,O
dilevalol,B,B
-,O,I
induced,O,I
liver,O,I
injury,O,I
.,O,O
METHODS,O,O
:,O,O
Peripheral,O,O
blood,O,O
mononuclear,O,O
cells,O,O
collected,O,O
from,O,O
the,O,O
patient,O,O
were,O,O
cultured,O,O
in,O,O
the,O,O
presence,O,O
of,O,O
a,O,O
solution,O,O
of,O,O
dilevalol,B,B
and,O,O
also,O,O
with,O,O
sera,O,O
collected,O,O
from,O,O
a,O,O
volunteer,O,O
before,O,O
and,O,O
after,O,O
dilevalol,B,B
intake,O,O
.,O,O
A,O,O
similar,O,O
protocol,O,O
was,O,O
performed,O,O
with,O,O
lymphocytes,O,O
from,O,O
a,O,O
healthy,O,O
subject,O,O
.,O,O
RESULTS,O,O
:,O,O
No,O,O
lymphocyte,O,O
proliferation,O,O
was,O,O
observed,O,O
either,O,O
in,O,O
the,O,O
patient,O,O
or,O,O
in,O,O
the,O,O
healthy,O,O
volunteer,O,O
in,O,O
the,O,O
presence,O,O
of,O,O
dilevalol,B,B
solutions,O,O
.,O,O
A,O,O
significant,O,O
proliferative,O,O
response,O,O
to,O,O
serum,O,O
collected,O,O
after,O,O
dilevalol,B,B
intake,O,O
was,O,O
observed,O,O
in,O,O
the,O,O
case,O,O
of,O,O
the,O,O
patient,O,O
compared,O,O
with,O,O
the,O,O
proliferative,O,O
response,O,O
to,O,O
the,O,O
serum,O,O
collected,O,O
before,O,O
the,O,O
drug,O,O
intake,O,O
.,O,O
No,O,O
reactivity,O,O
was,O,O
found,O,O
when,O,O
lymphocytes,O,O
from,O,O
the,O,O
healthy,O,O
subject,O,O
were,O,O
tested,O,O
under,O,O
similar,O,O
conditions,O,O
.,O,O
CONCLUSIONS,O,O
:,O,O
The,O,O
methodology,O,O
used,O,O
allowed,O,O
the,O,O
detection,O,O
of,O,O
lymphocyte,O,O
sensitization,O,O
to,O,O
sera,O,O
containing,O,O
ex,O,O
vivo,O,O
-,O,O
prepared,O,O
dilevalol,B,B
antigens,O,O
",",O,O
suggesting,O,O
the,O,O
involvement,O,O
of,O,O
an,O,O
immunologic,O,O
mechanism,O,O
in,O,O
dilevalol,B,B
-,O,O
induced,O,O
liver,O,O
injury,O,O
.,O,O
Increased,O,O
expression,O,O
and,O,O
apical,O,O
targeting,O,O
of,O,O
renal,O,O
ENaC,O,B
subunits,O,O
in,O,O
puromycin,B,B
aminonucleoside,I,I
-,O,I
induced,O,I
nephrotic,O,I
syndrome,O,I
in,O,O
rats,O,O
.,O,O
Nephrotic,O,O
syndrome,O,O
is,O,O
often,O,O
accompanied,O,O
by,O,O
sodium,B,O
retention,O,O
and,O,O
generalized,O,O
edema,O,O
.,O,O
However,O,O
",",O,O
the,O,O
molecular,O,O
basis,O,O
for,O,O
the,O,O
decreased,O,O
renal,O,O
sodium,B,O
excretion,O,O
remains,O,O
undefined,O,O
.,O,O
We,O,O
hypothesized,O,O
that,O,O
epithelial,O,O
Na,B,B
channel,O,O
(,O,O
ENaC,O,B
),O,O
subunit,O,O
dysregulation,O,O
may,O,O
be,O,O
responsible,O,O
for,O,O
the,O,O
increased,O,O
sodium,B,B
retention,O,O
.,O,O
An,O,O
experimental,O,O
group,O,O
of,O,O
rats,O,O
was,O,O
treated,O,O
with,O,O
puromycin,B,B
aminonucleoside,I,I
(,O,O
PAN,B,B
;,O,O
180,O,O
mg,O,O
/,O,O
kg,O,O
iv,O,O
),O,O
",",O,O
whereas,O,O
the,O,O
control,O,O
group,O,O
received,O,O
only,O,O
vehicle,O,O
.,O,O
After,O,O
7,O,O
days,O,O
",",O,O
PAN,B,B
treatment,O,O
induced,O,O
significant,O,O
proteinuria,O,B
",",O,O
hypoalbuminemia,O,B
",",O,O
decreased,O,O
urinary,O,O
sodium,B,B
excretion,O,O
",",O,O
and,O,O
extensive,O,O
ascites,O,O
.,O,O
The,O,O
protein,O,O
abundance,O,O
of,O,O
alpha,O,B
-,O,O
ENaC,O,I
and,O,O
beta,O,B
-,O,O
ENaC,O,I
was,O,O
increased,O,O
in,O,O
the,O,O
inner,O,O
stripe,O,O
of,O,O
the,O,O
outer,O,O
medulla,O,O
(,O,O
ISOM,O,B
),O,O
and,O,O
in,O,O
the,O,O
inner,O,O
medulla,O,O
(,O,O
IM,O,B
),O,O
but,O,O
was,O,O
not,O,O
altered,O,O
in,O,O
the,O,O
cortex,O,O
.,O,O
gamma,O,B
-,O,O
ENaC,O,I
abundance,O,O
was,O,O
increased,O,O
in,O,O
the,O,O
cortex,O,O
",",O,O
ISOM,O,B
",",O,O
and,O,O
IM,O,B
.,O,O
Immunoperoxidase,O,O
brightfield,O,O
-,O,O
and,O,O
laser,O,O
-,O,O
scanning,O,O
confocal,O,O
fluorescence,O,O
microscopy,O,O
demonstrated,O,O
increased,O,O
targeting,O,O
of,O,O
alpha,O,B
-,O,O
ENaC,O,I
",",O,O
beta,O,B
-,O,O
ENaC,O,I
",",O,O
and,O,O
gamma,O,B
-,O,O
ENaC,O,I
subunits,O,O
to,O,O
the,O,O
apical,O,O
plasma,O,O
membrane,O,O
in,O,O
the,O,O
distal,O,O
convoluted,O,O
tubule,O,O
(,O,O
DCT2,O,B
),O,O
",",O,O
connecting,O,O
tubule,O,O
",",O,O
and,O,O
cortical,O,O
and,O,O
medullary,O,O
collecting,O,O
duct,O,O
segments,O,O
.,O,O
Immunoelectron,O,O
microscopy,O,O
further,O,O
revealed,O,O
an,O,O
increased,O,O
labeling,O,O
of,O,O
alpha,O,B
-,O,O
ENaC,O,I
in,O,O
the,O,O
apical,O,O
plasma,O,O
membrane,O,O
of,O,O
cortical,O,O
collecting,O,O
duct,O,O
principal,O,O
cells,O,O
of,O,O
PAN,B,O
-,O,O
treated,O,O
rats,O,O
",",O,O
indicating,O,O
enhanced,O,O
apical,O,O
targeting,O,O
of,O,O
alpha,O,B
-,O,O
ENaC,O,I
subunits,O,O
.,O,O
In,O,O
contrast,O,O
",",O,O
the,O,O
protein,O,O
abundances,O,O
of,O,O
Na,B,B
(,O,O
+,O,O
),O,O
H,B,B
(,O,I
+,O,I
),O,I
exchanger,O,O
type,O,O
3,O,O
(,O,O
NHE3,O,B
),O,O
",",O,O
Na,B,B
(,O,O
+,O,O
),O,O
(,O,O
+,O,O
),O,O
-,O,O
2Cl,B,I
(,O,O
-,O,O
),O,O
cotransporter,O,O
(,O,O
BSC,O,B
-,O,O
1,O,O
),O,O
",",O,O
and,O,O
thiazide,B,O
-,O,O
sensitive,O,O
Na,B,B
(,O,O
+,O,O
),O,O
-,O,O
Cl,B,I
(,O,O
-,O,O
),O,O
cotransporter,O,O
(,O,O
TSC,O,B
),O,O
were,O,O
decreased,O,O
.,O,O
Moreover,O,O
",",O,O
the,O,O
abundance,O,O
of,O,O
the,O,O
alpha,O,B
(,O,O
1,O,O
),O,O
-,O,O
subunit,O,O
of,O,O
the,O,O
Na,B,B
-,O,O
K,B,I
-,O,O
ATPase,O,I
was,O,O
decreased,O,O
in,O,O
the,O,O
cortex,O,O
and,O,O
ISOM,O,O
",",O,O
but,O,O
it,O,O
remained,O,O
unchanged,O,O
in,O,O
the,O,O
IM,O,O
.,O,O
In,O,O
conclusion,O,O
",",O,O
the,O,O
increased,O,O
or,O,O
sustained,O,O
expression,O,O
of,O,O
ENaC,O,B
subunits,O,O
combined,O,O
with,O,O
increased,O,O
apical,O,O
targeting,O,O
in,O,O
the,O,O
DCT2,O,O
",",O,O
connecting,O,O
tubule,O,O
",",O,O
and,O,O
collecting,O,O
duct,O,O
are,O,O
likely,O,O
to,O,O
play,O,O
a,O,O
role,O,O
in,O,O
the,O,O
sodium,B,O
retention,O,O
associated,O,O
with,O,O
PAN,B,B
-,O,O
induced,O,O
nephrotic,O,O
syndrome,O,O
.,O,O
The,O,O
decreased,O,O
abundance,O,O
of,O,O
NHE3,O,B
",",O,O
BSC,O,B
-,O,I
1,O,I
",",O,O
TSC,O,B
",",O,O
and,O,O
Na,B,B
-,O,I
K,B,I
-,O,I
ATPase,O,I
may,O,O
play,O,O
a,O,O
compensatory,O,O
role,O,O
to,O,O
promote,O,O
sodium,B,O
excretion,O,O
.,O,O
Pallidal,O,B
stimulation,O,O
:,O,O
an,O,O
alternative,O,O
to,O,O
pallidotomy,O,O
?,O,O
A,O,O
resurgence,O,O
of,O,O
interest,O,O
in,O,O
the,O,O
surgical,O,O
treatment,O,O
of,O,O
Parkinson,O,B
',O,I
s,O,I
disease,O,I
(,O,O
PD,O,B
),O,I
came,O,O
with,O,O
the,O,O
rediscovery,O,O
of,O,O
posteroventral,O,O
pallidotomy,O,O
by,O,O
Laitinen,O,O
in,O,O
1985,O,O
.,O,O
Laitinen,O,O
',O,O
procedure,O,O
improved,O,O
most,O,O
symptoms,O,O
in,O,O
drug,O,B
-,O,I
resistant,O,I
PD,O,I
",",O,O
which,O,O
engendered,O,O
wide,O,O
interest,O,O
in,O,O
the,O,O
neurosurgical,O,O
community,O,O
.,O,O
Another,O,O
lesioning,O,O
procedure,O,O
",",O,O
ventrolateral,O,O
thalamotomy,O,O
",",O,O
has,O,O
become,O,O
a,O,O
powerful,O,O
alternative,O,O
to,O,O
stimulate,O,O
the,O,O
nucleus,O,O
ventralis,O,O
intermedius,O,O
",",O,O
producing,O,O
high,O,O
long,O,O
-,O,O
term,O,O
success,O,O
rates,O,O
and,O,O
low,O,O
morbidity,O,O
rates,O,O
.,O,O
Pallidal,O,B
stimulation,O,O
has,O,O
not,O,O
met,O,O
with,O,O
the,O,O
same,O,O
success,O,O
.,O,O
According,O,O
to,O,O
the,O,O
literature,O,O
pallidotomy,O,B
improves,O,O
the,O,O
symptoms,O,O
of,O,O
PD,O,B
",",O,O
such,O,O
as,O,O
dyskinesias,O,B
",",O,O
as,O,O
well,O,O
as,O,O
the,O,O
symptoms,O,O
",",O,O
such,O,O
as,O,O
rigidity,O,B
",",O,O
bradykinesia,O,B
",",O,O
and,O,O
on,O,O
-,O,O
off,O,O
fluctuations,O,O
.,O,O
Pallidal,O,B
stimulation,O,O
improves,O,O
bradykinesia,O,B
and,O,O
rigidity,O,B
to,O,O
a,O,O
minor,O,O
extent,O,O
;,O,O
however,O,O
",",O,O
its,O,O
strength,O,O
seems,O,O
to,O,O
be,O,O
in,O,O
improving,O,O
levodopa,B,B
-,O,O
induced,O,O
dyskinesias,O,B
.,O,O
Stimulation,O,O
often,O,O
produces,O,O
an,O,O
improvement,O,O
in,O,O
the,O,O
hyper,O,B
-,O,O
or,O,O
dyskinetic,O,B
upper,O,I
limbs,O,O
",",O,O
but,O,O
increases,O,O
the,O,O
phenomenon,O,O
in,O,O
the,O,O
lower,O,B
limbs,O,O
at,O,O
the,O,O
same,O,O
time,O,O
.,O,O
Considering,O,O
the,O,O
small,O,O
increase,O,O
in,O,O
the,O,O
patient,O,O
',O,O
s,O,O
independence,O,O
",",O,O
the,O,O
high,O,O
costs,O,O
of,O,O
bilateral,O,O
implants,O,O
",",O,O
and,O,O
the,O,O
difficulty,O,O
most,O,O
patients,O,O
experience,O,O
in,O,O
handling,O,O
the,O,O
devices,O,O
",",O,O
the,O,O
question,O,O
arises,O,O
as,O,O
to,O,O
whether,O,O
bilateral,O,O
pallidal,O,B
stimulation,O,O
is,O,O
a,O,O
real,O,O
alternative,O,O
to,O,O
pallidotomy,O,O
.,O,O
Effects,O,O
of,O,O
the,O,O
cyclooxygenase,O,B
-,O,I
2,O,I
specific,O,I
inhibitor,O,I
valdecoxib,B,B
versus,O,O
nonsteroidal,O,B
antiinflammatory,O,I
agents,O,I
and,O,O
placebo,O,O
on,O,O
cardiovascular,O,O
thrombotic,O,O
events,O,O
in,O,O
patients,O,O
with,O,O
arthritis,O,O
.,O,O
There,O,O
have,O,O
been,O,O
concerns,O,O
that,O,O
the,O,O
risk,O,O
of,O,O
cardiovascular,O,O
thrombotic,O,O
events,O,O
may,O,O
be,O,O
higher,O,O
with,O,O
cyclooxygenase,O,B
(,O,I
COX,O,I
),O,I
-,O,I
2,O,I
-,O,I
specific,O,I
inhibitors,O,I
than,O,O
nonselective,O,B
nonsteroidal,O,I
antiinflammatory,O,I
drugs,O,I
(,O,I
NSAIDs,O,I
),O,I
.,O,O
We,O,O
evaluated,O,O
cardiovascular,O,O
event,O,O
data,O,O
for,O,O
valdecoxib,B,B
",",O,O
a,O,O
new,O,O
COX,O,B
-,O,I
2,O,I
-,O,I
specific,O,I
inhibitor,O,I
in,O,O
approximately,O,O
8000,O,O
patients,O,O
with,O,O
osteoarthritis,O,O
and,O,O
rheumatoid,O,O
arthritis,O,O
treated,O,O
with,O,O
this,O,O
agent,O,O
in,O,O
randomized,O,O
clinical,O,O
trials,O,O
.,O,O
The,O,O
incidence,O,O
of,O,O
cardiovascular,O,O
thrombotic,O,O
events,O,O
(,O,O
cardiac,O,O
",",O,O
cerebrovascular,O,O
and,O,O
peripheral,O,O
vascular,O,O
",",O,O
or,O,O
arterial,O,O
thrombotic,O,O
),O,O
was,O,O
determined,O,O
by,O,O
analyzing,O,O
pooled,O,O
valdecoxib,B,B
(,O,O
10,O,O
-,O,O
80,O,O
mg,O,O
daily,O,O
),O,O
",",O,O
nonselective,O,O
NSAID,O,B
(,O,O
diclofenac,B,B
75,O,O
mg,O,O
bid,O,O
",",O,O
ibuprofen,B,B
800,O,O
mg,O,O
tid,O,O
",",O,O
or,O,O
naproxen,B,B
500,O,O
mg,O,O
bid,O,O
),O,O
and,O,O
placebo,O,O
data,O,O
from,O,O
10,O,O
randomized,O,O
osteoarthritis,O,O
and,O,O
rheumatoid,O,O
arthritis,O,O
trials,O,O
that,O,O
were,O,O
6,O,O
-,O,O
52,O,O
weeks,O,O
in,O,O
duration,O,O
.,O,O
The,O,O
incidence,O,O
rates,O,O
of,O,O
events,O,O
were,O,O
determined,O,O
in,O,O
all,O,O
patients,O,O
(,O,O
n,O,O
=,O,O
7934,O,O
),O,O
and,O,O
in,O,O
users,O,O
of,O,O
low,O,O
-,O,O
dose,O,O
(,O,O
<,O,O
or,O,O
=,O,O
325,O,O
mg,O,O
daily,O,O
),O,O
aspirin,B,B
(,O,O
n,O,O
=,O,O
1051,O,O
),O,O
and,O,O
nonusers,O,O
of,O,O
aspirin,B,B
(,O,O
n,O,O
=,O,O
6883,O,O
),O,O
.,O,O
Crude,O,O
and,O,O
exposure,O,O
-,O,O
adjusted,O,O
incidences,O,O
of,O,O
thrombotic,O,B
events,O,O
were,O,O
similar,O,O
for,O,O
valdecoxib,B,B
",",O,O
NSAIDs,O,B
",",O,O
and,O,O
placebo,O,B
.,O,O
The,O,O
risk,O,O
of,O,O
serious,O,O
thrombotic,O,B
events,O,O
was,O,O
also,O,O
similar,O,O
for,O,O
each,O,O
valdecoxib,B,B
dose,O,O
.,O,O
Thrombotic,O,O
risk,O,O
was,O,O
consistently,O,O
higher,O,O
for,O,O
users,O,O
of,O,O
aspirin,B,B
users,O,O
than,O,O
nonusers,O,O
of,O,O
aspirin,B,O
(,O,O
placebo,O,O
",",O,O
1,O,O
.,O,O
4,O,O
%,O,O
vs,O,O
.,O,O
0,O,O
%,O,O
;,O,O
valdecoxib,B,B
",",O,O
1,O,O
.,O,O
7,O,O
%,O,O
vs,O,O
.,O,O
0,O,O
.,O,O
2,O,O
%,O,O
;,O,O
NSAIDs,O,B
",",O,O
1,O,O
.,O,O
9,O,O
%,O,O
vs,O,O
.,O,O
0,O,O
.,O,O
5,O,O
%,O,O
),O,O
The,O,O
rates,O,O
of,O,O
events,O,O
in,O,O
users,O,O
of,O,O
aspirin,B,B
were,O,O
similar,O,O
for,O,O
all,O,O
3,O,O
treatment,O,O
groups,O,O
and,O,O
across,O,O
valdecoxib,B,B
doses,O,O
.,O,O
Short,O,O
-,O,O
and,O,O
intermediate,O,O
-,O,O
term,O,O
treatment,O,O
with,O,O
therapeutic,O,O
(,O,O
10,O,O
or,O,O
20,O,O
mg,O,O
daily,O,O
),O,O
and,O,O
supratherapeutic,O,O
(,O,O
40,O,O
or,O,O
80,O,O
mg,O,O
daily,O,O
),O,O
valdecoxib,B,B
doses,O,O
was,O,O
not,O,O
associated,O,O
with,O,O
an,O,O
increased,O,O
incidence,O,O
of,O,O
thrombotic,O,O
events,O,O
relative,O,O
to,O,O
nonselective,O,O
NSAIDs,O,B
or,O,O
placebo,O,O
in,O,O
osteoarthritis,O,O
and,O,O
rheumatoid,O,O
arthritis,O,O
patients,O,O
in,O,O
controlled,O,O
clinical,O,O
trials,O,O
.,O,O
Hypersensitivity,O,B
myocarditis,O,I
complicating,O,O
hypertrophic,O,O
