token,label,label_gpt
",",O,O
we,O,O
studied,O,O
IL,B,B
-,I,I
6,I,I
production,O,O
",",O,O
expression,O,O
level,O,O
of,O,O
IL,B,B
-,I,I
6,I,I
mRNA,I,I
",",O,O
IL,B,B
-,I,I
6,I,I
promoter,O,I
activity,O,O
",",O,O
transcriptional,O,O
activity,O,O
of,O,O
NF,B,O
-,I,O
kappaB,I,O
and,O,O
NF,B,O
-,I,O
IL,I,O
-,I,O
6,I,O
",",O,O
and,O,O
IL,B,B
-,I,I
6,I,I
mRNA,I,I
stability,O,O
in,O,O
human,O,O
monocytic,O,B
cell,O,I
lines,O,I
",",O,O
THP,O,B
-,O,I
1,O,I
and,O,O
U937,O,B
",",O,O
stimulated,O,O
by,O,O
PMA,O,O
and,O,O
LPS,O,O
in,O,O
the,O,O
absence,O,O
or,O,O
the,O,O
presence,O,O
of,O,O
IL,B,B
-,I,I
4,I,I
or,O,O
IL,B,B
-,I,I
10,I,I
.,O,O
In,O,O
chloramphenicol,B,B
acetyltransferase,I,I
assays,O,O
",",O,O
utilizing,O,O
the,O,O
transient,O,O
transfection,O,O
of,O,O
a,O,O
chloramphenicol,B,B
acetyltransferase,I,I
reporter,I,I
plasmid,I,I
containing,O,O
the,O,O
IL,B,B
-,I,I
6,I,I
gene,I,I
promoter,I,I
",",O,O
IL,B,B
-,I,I
4,I,I
",",O,O
but,O,O
not,O,O
IL,B,B
-,I,I
10,I,I
",",O,O
suppressed,O,O
the,O,O
transcriptional,O,O
activity,O,O
of,O,O
the,O,O
IL,O,B
-,O,I
6,O,I
gene,O,I
promoter,O,I
stimulated,O,O
by,O,O
PMA,O,O
and,O,O
LPS,O,O
.,O,O
On,O,O
the,O,O
other,O,O
hand,O,O
",",O,O
IL,B,B
-,I,I
10,I,I
enhanced,O,O
the,O,O
degradation,O,O
of,O,O
IL,B,B
-,I,I
6,I,I
mRNA,I,I
in,O,O
a,O,O
mRNA,O,B
stability,O,I
assay,O,I
.,O,O
These,O,O
results,O,O
suggest,O,O
that,O,O
IL,B,B
-,I,I
4,I,I
may,O,O
inhibit,O,O
the,O,O
transcription,O,O
of,O,O
the,O,O
IL,B,B
-,I,I
6,I,I
gene,I,O
by,O,O
affecting,O,O
NF,B,B
-,I,I
kappaB,I,I
binding,O,I
activity,O,O
",",O,O
while,O,O
IL,B,B
-,I,I
10,I,I
may,O,O
inhibit,O,O
the,O,O
IL,B,B
-,I,I
6,I,I
mRNA,I,I
levels,O,O
post,O,O
-,O,O
transcriptionally,O,O
",",O,O
without,O,O
suppressing,O,O
promoter,O,O
activity,O,O
.,O,O
IL,B,B
-,I,I
2,I,I
production,O,O
by,O,O
CsA,O,O
-,O,O
treated,O,O
cells,O,O
is,O,O
therefore,O,O
dramatically,O,O
reduced,O,O
.,O,O
Electrophoretic,O,O
mobility,O,O
shift,O,O
assay,O,O
showed,O,O
the,O,O
induction,O,O
of,O,O
a,O,O
CsA,B,O
-,I,O
resistant,I,O
NFAT,I,B
complex,I,O
in,O,O
the,O,O
nuclear,O,O
extracts,O,O
of,O,O
peripheral,O,O
blood,O,O
T,O,O
cells,O,O
stimulated,O,O
with,O,O
PMA,O,O
plus,O,O
alphaCD28,B,O
.,O,O
Deactivation,O,O
of,O,O
mononuclear,O,O
phagocytes,O,O
is,O,O
critical,O,O
to,O,O
limit,O,O
the,O,O
inflammatory,O,O
response,O,O
but,O,O
can,O,O
be,O,O
detrimental,O,O
in,O,O
the,O,O
face,O,O
of,O,O
progressive,O,O
infection,O,O
.,O,O
We,O,O
compared,O,O
the,O,O
effects,O,O
of,O,O
the,O,O
deactivating,B,O
cytokine,I,O
interleukin,B,B
10,I,I
(,O,O
IL,B,B
-,I,I
10,I,I
),O,O
on,O,O
human,O,O
peripheral,O,O
blood,O,O
mononuclear,O,O
cell,O,O
(,O,O
PBMC,O,O
),O,O
responses,O,O
to,O,O
lipopolysaccharide,O,O
(,O,O
LPS,O,O
),O,O
",",O,O
Cryptococcus,O,O
neoformans,O,O
",",O,O
and,O,O
Candida,O,O
albicans,O,O
.,O,O
Characterization,O,O
and,O,O
purification,O,O
of,O,O
a,O,O
protein,B,B
kinase,I,I
C,I,I
substrate,I,I
in,O,O
human,O,O
B,O,O
cells,O,O
.,O,O
These,O,O
findings,O,O
",",O,O
therefore,O,O
",",O,O
could,O,O
have,O,O
clinical,O,O
significance,O,O
to,O,O
AIDS,O,O
patients,O,O
with,O,O
malignancies,O,O
who,O,O
are,O,O
undergoing,O,O
radiotherapy,O,O
and,O,O
chemotherapy,O,O
.,O,O
To,O,O
determine,O,O
whether,O,O
the,O,O
IL,B,B
-,I,I
10R,I,I
has,O,O
signaling,O,O
functions,O,O
similar,O,O
to,O,O
IL,B,B
-,I,I
6R,I,I
in,O,O
cells,O,O
normally,O,O
expressing,O,O
these,O,O
receptors,O,O
",",O,O
leukocytes,O,O
of,O,O
the,O,O
B,O,O
-,O,O
",",O,O
T,O,O
-,O,O
",",O,O
and,O,O
NK,O,O
-,O,O
cell,O,O
lineages,O,O
were,O,O
treated,O,O
with,O,O
either,O,O
cytokine,O,O
.,O,O
The,O,O
IL,B,B
-,I,I
10R,I,I
",",O,O
together,O,O
with,O,O
reporter,O,O
gene,O,O
constructs,O,O
containing,O,O
different,O,O
IL,B,B
-,I,I
6,I,I
-,I,I
responsive,I,I
gene,I,I
elements,I,I
",",O,O
reconstituted,O,O
in,O,O
hepatoma,O,B
cells,O,I
an,O,O
induction,O,O
of,O,O
transcription,O,O
by,O,O
IL,B,B
-,I,I
10,I,I
that,O,O
was,O,O
comparable,O,O
to,O,O
that,O,O
by,O,O
IL,B,B
-,I,I
6,I,I
.,O,O
These,O,O
receptor,O,O
functions,O,O
required,O,O
the,O,O
presence,O,O
of,O,O
the,O,O
box,B,O
3,I,O
motifs,I,O
",",O,O
as,O,O
shown,O,O
by,O,O
the,O,O
analysis,O,O
of,O,O
the,O,O
mouse,O,B
IL,B,I
-,I,I
10R,I,I
constructs,O,O
containing,O,O
progressively,B,O
truncated,I,O
cytoplasmic,I,O
domains,I,O
.,O,O
These,O,O
results,O,O
suggest,O,O
that,O,O
both,O,O
common,O,O
mechanisms,O,O
",",O,O
such,O,O
as,O,O
the,O,O
one,O,O
mediated,O,O
by,O,O
the,O,O
CIITA,B,O
trans,I,O
-,I,O
activator,I,O
",",O,O
and,O,O
distinct,O,O
tissue,O,O
-,O,O
specific,O,O
constraints,O,O
contribute,O,O
to,O,O
the,O,O
transcriptional,O,O
control,O,O
of,O,O
constitutive,O,O
and,O,O
IFN,B,B
-,I,I
gamma,I,I
-,O,I
induced,O,I
MHC,B,B
class,I,I
II,I,I
gene,I,I
expression,O,O
.,O,O
E3330,O,O
inhibited,O,O
this,O,O
induced,O,O
promoter,O,O
activity,O,O
in,O,O
a,O,O
dose,O,O
-,O,O
dependent,O,O
manner,O,O
.,O,O
There,O,O
are,O,O
four,O,O
putative,O,O
NF,B,B
-,I,I
kappa,I,I
B,I,I
binding,I,O
sites,I,O
(,O,O
kappa,B,B
B,I,I
-,I,I
1,I,I
",",O,O
kappa,B,B
B,I,I
-,I,I
2,I,I
",",O,O
kappa,B,B
B,I,I
-,I,I
3,I,I
",",O,O
kappa,B,B
B,I,I
-,I,I
4,I,I
),O,O
in,O,O
human,B,O
TNF,I,B
-,I,I
alpha,I,I
promoter,I,O
.,O,O
In,O,O
this,O,O
study,O,O
we,O,O
have,O,O
analysed,O,O
the,O,O
structural,O,O
requirements,O,O
for,O,O
transcriptional,O,O
activation,O,O
by,O,O
BSAP,B,O
.,O,O
We,O,O
have,O,O
demonstrated,O,O
that,O,O
the,O,O
level,O,O
of,O,O
CRE,B,B
binding,I,O
protein,I,O
(,O,O
CREB,B,O
),O,O
was,O,O
the,O,O
same,O,O
in,O,O
all,O,O
cell,O,O
lines,O,O
and,O,O
that,O,O
the,O,O
putative,O,O
AR,B,O
-,I,O
CRE,I,O
forms,O,O
specific,O,O
and,O,O
compatible,O,O
protein,O,O
interactions,O,O
with,O,O
CREB,B,O
.,O,O
Structural,O,O
and,O,O
functional,O,O
characterization,O,O
of,O,O
the,O,O
human,B,O
CD36,I,B
gene,I,I
promoter,I,I
:,O,O
identification,O,O
of,O,O
a,O,O
proximal,O,O
PEBP2,B,O
/,I,O
CBF,I,O
site,I,O
.,O,O
In,O,O
these,O,O
cells,O,O
",",O,O
CD36,B,B
is,O,O
involved,O,O
in,O,O
phagocytosis,O,O
of,O,O
apoptotic,O,O
cells,O,O
",",O,O
and,O,O
foam,O,O
cell,O,O
formation,O,O
by,O,O
uptake,O,O
of,O,O
oxidized,B,O
low,I,O
density,I,O
lipoprotein,I,O
.,O,O
Biochemical,O,O
analysis,O,O
of,O,O
the,O,O
region,O,O
-,B,O
158,I,O
/,I,O
-,I,O
90,I,O
revealed,O,O
a,O,O
binding,O,O
site,O,O
for,O,O
transcription,B,O
factors,I,O
of,O,O
the,O,O
polyomavirus,B,O
enhancer,I,O
-,I,O
binding,I,O
protein,I,O
2,I,O
/,I,O
core,I,O
-,I,O
binding,I,O
factor,I,O
(,I,O
PEBP2,I,O
/,I,O
CBF,I,O
),I,O
family,I,O
at,O,O
position,B,O
-,I,O
103,I,O
.,O,O
Disruption,O,O
of,O,O
the,O,O
PEBP2,B,B
/,I,I
CBF,I,I
site,I,O
markedly,O,O
diminished,O,O
the,O,O
role,O,O
of,O,O
the,O,O
PEBP2,B,B
/,I,I
CBF,I,I
factors,I,O
in,O,O
the,O,O
constitutive,O,O
transcription,O,O
of,O,O
the,O,O
CD36,B,O
gene,I,O
.,O,O
The,O,O
association,O,O
of,O,O
specific,O,O
HLA,B,B
-,I,I
DQ,I,I
alleles,I,O
with,O,O
autoimmunity,O,O
is,O,O
correlated,O,O
with,O,O
discrete,O,O
polymorphisms,O,O
in,O,O
the,O,O
HLA,B,B
-,I,I
DQ,I,I
sequence,I,O
that,O,O
are,O,O
localized,O,O
within,O,O
sites,O,O
suitable,O,O
for,O,O
peptide,O,O
recognition,O,O
.,O,O
Appearance,O,O
of,O,O
the,O,O
STAT1,B,B
factor,O,I
is,O,O
significantly,O,O
reduced,O,O
in,O,O
the,O,O
presence,O,O
of,O,O
cyclosporin,O,O
A,O,O
",",O,O
and,O,O
blocked,O,O
by,O,O
cycloheximide,O,O
",",O,O
indicating,O,O
that,O,O
its,O,O
activation,O,O
is,O,O
dependent,O,O
upon,O,O
a,O,O
protein,O,B
(,O,O
s,O,O
),O,O
synthesized,O,O
in,O,O
response,O,O
to,O,O
initial,O,O
signaling,O,O
events,O,O
.,O,O
Neutralizing,O,O
antiserum,O,O
against,O,O
IFN,B,B
-,I,I
gamma,I,I
",",O,O
but,O,O
not,O,O
other,O,O
cytokines,B,O
tested,O,O
",",O,O
blocked,O,O
activation,O,O
of,O,O
the,O,O
factor,O,O
almost,O,O
completely,O,O
",",O,O
and,O,O
IFN,B,B
-,I,I
gamma,I,I
was,O,O
found,O,O
in,O,O
the,O,O
culture,O,O
supernatants,O,O
of,O,O
stimulated,O,O
cells,O,O
at,O,O
levels,O,O
at,O,O
which,O,O
recombinant,O,O
IFN,B,B
-,I,I
gamma,I,I
could,O,O
activate,O,O
the,O,O
factor,O,O
in,O,O
naive,O,O
cells,O,O
.,O,O
Therefore,O,O
",",O,O
a,O,O
STAT1,B,B
transcription,B,O
factor,I,O
is,O,O
activated,O,O
by,O,O
IFN,B,B
-,I,I
gamma,I,I
synthesized,O,O
and,O,O
released,O,O
upon,O,O
stimulation,O,O
of,O,O
T,O,O
lymphocyte,O,O
populations,O,O
.,O,O
While,O,O
Jurkat,O,O
cells,O,O
both,O,O
secrete,O,O
and,O,O
respond,O,O
to,O,O
IFN,B,B
-,I,I
gamma,I,I
in,O,O
an,O,O
autocrine,O,O
loop,O,O
",",O,O
it,O,O
seems,O,O
likely,O,O
that,O,O
the,O,O
responding,O,O
cells,O,O
may,O,O
differ,O,O
from,O,O
those,O,O
synthesizing,O,O
this,O,O
cytokine,B,O
in,O,O
the,O,O
mononuclear,O,O
cell,O,O
cultures,O,O
in,O,O
the,O,O
light,O,O
of,O,O
the,O,O
recent,O,O
report,O,O
that,O,O
Th1,O,O
cells,O,O
lack,O,O
the,O,O
IFN,B,B
-,I,I
gamma,I,I
receptor,O,I
chain,O,I
necessary,O,O
for,O,O
activation,O,O
of,O,O
STAT1,B,B
(,O,O
Pernis,O,O
",",O,O
A,O,O
.,O,O
",",O,O
S,O,O
.,O,O
",",O,O
Gollob,O,O
",",O,O
K,O,O
.,O,O
J,O,O
.,O,O
",",O,O
Garfein,O,O
",",O,O
E,O,O
.,O,O
",",O,O
Coffman,O,O
",",O,O
R,O,O
.,O,O
L,O,O
.,O,O
",",O,O
Schindler,O,O
",",O,O
C,O,O
.,O,O
",",O,O
and,O,O
Rothman,O,O
",",O,O
P,O,O
.,O,O
",",O,O
Science,O,O
1995,O,O
.,O,O
269,O,O
:,O,O
245,O,O
.,O,O
Based,O,O
on,O,O
the,O,O
presence,O,O
of,O,O
T,B,O
cell,I,O
receptor,I,O
-,I,O
beta,I,O
(,I,O
TcR,I,B
-,I,O
beta,I,I
),I,O
gene,I,O
rearrangements,I,O
in,O,O
L428,O,O
and,O,O
HDLM,O,O
-,O,O
1,O,O
cells,O,O
",",O,O
the,O,O
expression,O,O
of,O,O
CD2,B,O
in,O,O
HDLM,O,O
-,O,O
1,O,O
cells,O,O
",",O,O
and,O,O
the,O,O
presence,O,O
of,O,O
immunoglobulin,B,B
heavy,I,I
-,I,I
chain,I,I
(,I,I
IgH,I,I
),I,I
gene,I,O
rearrangement,I,O
in,O,O
KM,O,O
-,O,O
H2,O,O
cells,O,O
",",O,O
some,O,O
researchers,O,O
have,O,O
concluded,O,O
that,O,O
these,O,O
long,O,O
-,O,O
term,O,O
cell,O,O
lines,O,O
derived,O,O
from,O,O
patients,O,O
with,O,O
Hodgkin,O,O
s,O,O
disease,O,O
are,O,O
lymphoid,O,O
in,O,O
nature,O,O
.,O,O
Expression,O,O
of,O,O
the,O,O
MAP,B,O
kinase,I,O
-,I,O
specific,I,O
phosphatase,I,O
",",O,O
MKP,B,B
-,I,I
1,I,I
",",O,O
which,O,O
blocks,O,O
ERK,B,B
activation,O,O
",",O,O
inhibited,O,O
IL,B,B
-,I,I
2,I,I
promoter,I,O
and,O,O
NF,B,B
-,I,I
AT,I,I
-,O,I
driven,O,O
transcription,O,O
stimulated,O,O
by,O,O
a,O,O
calcium,O,O
ionophore,O,O
and,O,O
PMA,O,O
",",O,O
and,O,O
in,O,O
addition,O,O
",",O,O
MKP,B,B
-,I,I
1,I,I
neutralized,O,O
the,O,O
transcriptional,O,O
enhancement,O,O
caused,O,O
by,O,O
active,O,O
Raf,O,B
-,O,I
1,O,I
and,O,O
MEK1,O,O
expression,O,O
.,O,O
Although,O,O
GM,B,B
-,I,I
CSF,I,I
does,O,O
not,O,O
appear,O,O
to,O,O
be,O,O
essential,O,O
for,O,O
normal,O,O
hemopoiesis,O,O
",",O,O
overexpression,O,O
of,O,O
GM,O,B
-,O,I
CSF,O,I
has,O,O
been,O,O
implicated,O,O
in,O,O
the,O,O
pathogenesis,O,O
of,O,O
some,O,O
diseases,O,O
such,O,O
as,O,O
myeloid,O,B
leukemia,O,I
and,O,O
chronic,O,B
inflammation,O,I
.,O,O
We,O,O
investigated,O,O
oligonucleotide,O,O
-,O,O
directed,O,O
triple,O,O
helix,O,O
formation,O,O
across,O,O
this,O,O
regulatory,B,O
sequence,I,O
as,O,O
a,O,O
potential,O,O
tool,O,O
to,O,O
inhibit,O,O
GM,B,B
-,I,I
CSF,I,I
gene,O,O
transcription,O,O
.,O,O
Triplex,O,O
formation,O,O
by,O,O
GM3,O,B
blocked,O,O
recombinant,B,O
and,I,O
nuclear,I,O
NF,I,B
-,I,I
kappaB,I,I
proteins,I,O
binding,O,O
to,O,O
the,O,O
GM,B,O
-,I,O
CSF,I,O
element,I,O
.,O,O
Finally,O,O
",",O,O
GM3,O,B
greatly,O,O
reduced,O,O
the,O,O
concentration,O,O
of,O,O
endogenous,O,O
GM,B,O
-,I,O
CSF,I,O
mRNA,I,O
induced,O,O
by,O,O
different,O,O
stimuli,O,O
in,O,O
Jurkat,O,O
T,O,O
cells,O,O
but,O,O
did,O,O
not,O,O
affect,O,O
interleukin,B,O
3,I,O
mRNA,I,O
levels,O,O
in,O,O
the,O,O
same,O,O
cells,O,O
.,O,O
We,O,O
conclude,O,O
that,O,O
the,O,O
kappaB,B,B
element,I,O
in,O,O
the,O,O
GM,B,O
-,I,O
CSF,I,O
promoter,I,O
plays,O,O
a,O,O
central,O,O
role,O,O
in,O,O
the,O,O
transcriptional,O,O
activation,O,O
of,O,O
the,O,O
endogenous,O,O
GM,B,O
-,I,O
CSF,I,O
gene,I,O
.,O,O
Colinear,O,O
triplex,O,O
formation,O,O
acts,O,O
as,O,O
a,O,O
selective,O,O
transcriptional,O,O
repressor,O,O
of,O,O
the,O,O
GM,B,B
-,I,I
CSF,I,I
gene,I,O
and,O,O
may,O,O
have,O,O
potential,O,O
therapeutic,O,O
application,O,O
in,O,O
cases,O,O
of,O,O
undesirable,O,O
overexpression,O,O
of,O,O
this,O,O
protein,O,O
.,O,O
ML,O,O
-,O,O
9,O,O
induced,O,O
nitroblue,O,O
tetrazolium,O,O
(,O,O
NBT,O,O
),O,O
-,O,O
reducing,O,O
activity,O,O
of,O,O
U937,O,O
cell,O,O
more,O,O
rapidly,O,O
than,O,O
VD3,O,O
:,O,O
This,O,O
differentiation,O,O
marker,O,O
was,O,O
induced,O,O
significantly,O,O
after,O,O
incubation,O,O
with,O,O
ML,O,O
-,O,O
9,O,O
and,O,O
VD3,O,O
for,O,O
4,O,O
hours,O,O
and,O,O
1,O,O
day,O,O
",",O,O
respectively,O,O
.,O,O
These,O,O
results,O,O
suggest,O,O
that,O,O
ML,O,O
-,O,O
9,O,O
should,O,O
be,O,O
useful,O,O
for,O,O
studying,O,O
the,O,O
mechanisms,O,O
of,O,O
monocytic,O,B
differentiation,O,O
.,O,O
Modulation,O,O
of,O,O
endogenous,O,O
IL,B,B
-,I,I
1,I,I
beta,I,I
and,O,O
IL,B,B
-,I,I
1,I,I
receptor,I,I
antagonist,O,O
results,O,O
in,O,O
opposing,O,O
effects,O,O
on,O,O
HIV,O,B
expression,O,O
in,O,O
chronically,O,O
infected,O,O
monocytic,O,B
cells,O,O
.,O,O
The,O,O
present,O,O
study,O,O
examines,O,O
the,O,O
mechanisms,O,O
involved,O,O
in,O,O
LPS,O,B
-,O,I
mediated,O,I
induction,O,O
of,O,O
HIV,O,B
expression,O,O
in,O,O
U1,O,O
cells,O,O
",",O,O
a,O,O
promonocytic,O,B
cell,O,O
line,O,O
chronically,O,O
infected,O,O
with,O,O
HIV,O,O
.,O,O
Costimulation,O,O
of,O,O
U1,O,O
cells,O,O
with,O,O
LPS,O,O
plus,O,O
GM,B,O
-,I,O
CSF,I,O
resulted,O,O
in,O,O
the,O,O
accumulation,O,O
of,O,O
steady,O,O
-,O,O
state,O,O
levels,O,O
of,O,O
HIV,B,B
RNA,I,I
;,O,O
however,O,O
",",O,O
only,O,O
a,O,O
weak,O,O
induction,O,O
of,O,O
HIV,B,B
long,I,I
terminal,I,I
repeat,I,I
-,O,I
driven,O,I
transcription,O,I
",",O,O
which,O,O
was,O,O
not,O,O
associated,O,O
with,O,O
the,O,O
activation,O,O
of,O,O
the,O,O
cellular,B,O
transcription,I,O
factor,I,O
nuclear,B,B
factor,I,I
-,I,I
kappa,I,I
B,I,I
",",O,O
was,O,O
noted,O,O
.,O,O
IL,B,B
-,I,I
12,I,I
is,O,O
a,O,O
novel,O,O
heterodimeric,B,O
cytokine,I,O
important,O,O
for,O,O
the,O,O
regulation,O,O
and,O,O
differentiation,O,O
of,O,O
lymphocytes,O,O
and,O,O
NK,O,B
cells,O,O
.,O,O
Using,O,O
these,O,O
T,O,O
cells,O,O
as,O,O
a,O,O
model,O,O
of,O,O
IL,B,B
-,I,I
12,I,I
signal,O,O
transduction,O,O
",",O,O
we,O,O
confirmed,O,O
that,O,O
these,O,O
events,O,O
involve,O,O
members,O,O
of,O,O
the,O,O
Janus,B,O
kinase,I,O
family,I,O
of,O,O
nonreceptor,B,O
tyrosine,I,O
kinases,I,O
JAK2,B,O
",",O,O
TYK2,B,O
",",O,O
and,O,O
signal,B,O
transducer,I,O
and,I,O
activator,I,O
of,I,O
transcription,I,O
4,I,O
.,O,O
These,O,O
mechanisms,O,O
include,O,O
the,O,O
assembly,O,O
of,O,O
higher,B,O
order,I,O
nucleoprotein,I,B
complexes,I,I
and,O,O
other,O,O
protein,O,B
-,O,I
protein,O,I
interactions,O,O
that,O,O
enhance,O,O
the,O,O
functional,O,O
specificity,O,O
of,O,O
transcriptional,B,O
regulators,I,O
in,O,O
lymphocytes,O,O
.,O,O
Patients,O,O
with,O,O
HIV,O,O
infections,O,O
often,O,O
show,O,O
elevated,O,O
circulating,O,O
levels,O,O
of,O,O
cortisol,O,B
",",O,O
suggesting,O,O
some,O,O
misfunction,O,O
in,O,O
the,O,O
regulatory,O,O
systems,O,O
that,O,O
maintain,O,O
the,O,O
levels,O,O
of,O,O
this,O,O
critical,O,O
hormone,O,O
.,O,O
At,O,O
the,O,O
cellular,O,O
level,O,O
",",O,O
it,O,O
is,O,O
known,O,O
that,O,O
both,O,O
acute,O,O
HIV,O,B
infection,O,O
and,O,O
glucocorticoids,O,O
can,O,O
cause,O,O
apoptotic,O,O
cell,O,O
death,O,O
in,O,O
thymic,O,O
lymphocytes,O,O
.,O,O
In,O,O
vitro,O,O
",",O,O
chronically,O,O
HIV,O,B
-,O,I
infected,O,I
cells,O,O
of,O,O
the,O,O
lymphoid,O,O
CEM,O,O
line,O,O
displayed,O,O
resistance,O,O
to,O,O
glucocorticoid,O,O
-,O,O
induced,O,O
apoptosis,O,O
.,O,O
Thus,O,O
it,O,O
appears,O,O
that,O,O
there,O,O
may,O,O
often,O,O
be,O,O
malfunction,O,O
of,O,O
the,O,O
normal,O,O
glucocorticoid,O,O
response,O,O
in,O,O
HIV,O,B
-,O,I
infected,O,I
cells,O,O
probably,O,O
due,O,O
to,O,O
altered,O,O
interactions,O,O
between,O,O
the,O,O
glucocorticoid,B,O
receptor,I,O
and,O,O
its,O,O
hormone,O,O
.,O,O
Nuclei,O,O
of,O,O
unstimulated,O,O
PBL,O,O
from,O,O
different,O,O
donors,O,O
expressed,O,O
p62c,B,B
-,I,I
fos,I,I
and,O,O
p39c,B,B
-,I,I
jun,I,I
",",O,O
but,O,O
AP,B,B
-,I,I
1,I,I
was,O,O
not,O,O
detected,O,O
in,O,O
the,O,O
majority,O,O
of,O,O
samples,O,O
.,O,O
Following,O,O
PHA,B,O
stimulation,O,O
of,O,O
PBL,O,O
",",O,O
the,O,O
increase,O,O
in,O,O
AP,B,B
-,I,I
1,I,I
activity,O,O
was,O,O
delayed,O,O
with,O,O
respect,O,O
to,O,O
the,O,O
augmentation,O,O
of,O,O
p39c,B,B
-,I,I
jun,I,I
expression,O,O
.,O,O
However,O,O
",",O,O
no,O,O
cytoplasmic,B,O
p62c,I,B
-,I,I
fos,I,I
was,O,O
detected,O,O
in,O,O
unstimulated,O,O
PBL,O,O
",",O,O
although,O,O
in,O,O
some,O,O
cases,O,O
cytoplasmic,B,O
p39c,I,B
-,I,I
jun,I,I
was,O,O
detected,O,O
",",O,O
suggesting,O,O
that,O,O
subcellular,O,O
compartmentalization,O,O
of,O,O
these,O,O
proteins,B,O
may,O,O
occur,O,O
under,O,O
certain,O,O
circumstances,O,O
.,O,O
However,O,O
",",O,O
the,O,O
inducible,O,O
degradation,O,O
of,O,O
p105,B,B
is,O,O
not,O,O
coupled,O,O
with,O,O
the,O,O
generation,O,O
of,O,O
p50,B,B
.,O,O
Together,O,O
",",O,O
these,O,O
studies,O,O
demonstrate,O,O
that,O,O
the,O,O
processing,O,O
and,O,O
inducible,O,O
degradation,O,O
of,O,O
p105,B,B
are,O,O
differentially,O,O
regulated,O,O
.,O,O
However,O,O
",",O,O
synthesis,O,O
of,O,O
the,O,O
26,B,O
-,I,O
kDa,I,O
membrane,I,O
form,I,O
of,O,O
TNF,B,B
was,O,O
effectively,O,O
blocked,O,O
by,O,O
CNI,O,O
-,O,O
1493,O,O
.,O,O
r,B,O
-,I,O
hTBP,I,B
-,I,I
1,I,I
and,O,O
rhu,B,O
TNFR,I,B
:,I,O
Fc,I,O
also,O,O
decreased,O,O
p24,B,O
antigen,I,O
synthesized,O,O
by,O,O
U1,O,O
cells,O,O
in,O,O
response,O,O
to,O,O
other,O,O
stimuli,O,O
",",O,O
including,O,O
phytohemagglutinin,B,O
(,I,O
PHA,I,O
),I,O
-,I,O
induced,I,O
supernatant,I,O
",",O,O
granulocyte,B,O
-,I,O
macrophage,I,O
colony,I,O
-,I,O
stimulating,I,O
factor,I,O
",",O,O
interleukin,B,O
-,I,O
6,I,O
",",O,O
and,O,O
TNF,B,B
.,O,O
Addition,O,O
of,O,O
r,B,O
-,I,O
hTBP,I,B
-,I,I
1,I,I
to,O,O
U1,O,O
cells,O,O
during,O,O
the,O,O
last,O,O
4,O,O
h,O,O
of,O,O
a,O,O
24,O,O
h,O,O
incubation,O,O
with,O,O
PMA,O,O
still,O,O
inhibited,O,O
p24,B,O
antigen,I,O
production,O,O
by,O,O
15,O,O
%,O,O
.,O,O
r,B,O
-,I,O
hTBP,I,B
-,I,I
1,I,I
also,O,O
partially,O,O
reversed,O,O
inhibition,O,O
of,O,O
U1,O,B
cellular,O,I
proliferation,O,I
caused,O,O
by,O,O
PMA,O,O
.,O,O
Transcriptional,O,O
activation,O,O
of,O,O
RNA,B,B
polymerase,I,I
III,I,I
-,I,I
dependent,I,I
genes,I,I
by,O,O
the,O,O
human,B,O
T,I,B
-,I,I
cell,I,I
leukemia,I,I
virus,I,I
type,I,I
1,I,I
tax,I,I
protein,I,I
.,O,O
The,O,O
viral,B,O
protein,I,O
Tax,I,O
was,O,O
likely,O,O
responsible,O,O
for,O,O
this,O,O
higher,O,O
level,O,O
of,O,O
class,B,O
II,I,O
gene,I,O
transcription,O,O
",",O,O
as,O,O
purified,B,O
Tax,I,O
was,O,O
found,O,O
to,O,O
stimulate,O,O
both,O,O
genes,O,O
when,O,O
added,O,O
to,O,O
the,O,O
uninfected,O,O
cell,O,O
extract,O,O
or,O,O
in,O,O
reconstituted,O,O
systems,O,O
.,O,O
Expression,O,O
of,O,O
Retinoid,B,B
X,I,I
Receptor,I,I
alpha,I,I
is,O,O
increased,O,O
upon,O,O
monocytic,O,B
cell,O,I
differentiation,O,I
.,O,O
Efficient,O,O
gene,O,O
activation,O,O
requires,O,O
the,O,O
heterodimerization,O,O
of,O,O
VDR,B,B
with,O,O
Retinoid,B,B
X,I,I
Receptors,I,I
(,O,O
RXR,B,B
),O,O
.,O,O
Combinations,O,O
of,O,O
all,O,O
-,O,O
trans,O,O
retinoic,O,O
acid,O,O
(,O,O
RA,O,B
),O,O
and,O,O
VD,O,B
",",O,O
in,O,O
some,O,O
cases,O,O
",",O,O
increased,O,O
this,O,O
effect,O,O
.,O,O
We,O,O
have,O,O
generated,O,O
rabbit,O,B
antisera,O,I
against,O,O
this,O,O
putative,O,O
p13MTCP1,B,B
protein,I,I
and,O,O
screened,O,O
for,O,O
expression,O,O
of,O,O
p13MTCP1,B,B
normal,O,O
lymphoid,O,B
tissues,O,I
and,O,O
33,O,O
cases,O,O
of,O,O
immature,O,B
and,O,O
mature,O,B
lymphoid,O,I
T,O,I
-,O,I
cell,O,I
proliferations,O,I
using,O,O
a,O,O
sensitive,O,O
Western,O,B
blot,O,I
assay,O,I
.,O,O
The,O,O
p13MTCP1,B,B
protein,I,I
was,O,O
detected,O,O
in,O,O
